# conf_file=config.ini	random=False	use_cuda=True	no_files=False	verbose=True	no_shuffle=False	phase=training	use_trial=False	level=scene	usr_id=None	id=1	model_file=None	log_dir=logs/bid-dro0.0-dro0.0-ent-hid459-lay1-nontan-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8	folds=5	epochs=50	test_every=1	stop_criterion=5	batch_size=24	chunk_size=757	learning_rate=0.000533396665212102	weight_decay=1.8044454846752823e-07	optimizer=adam	speaker_emb=134	token_emb=200	bidirectional=True	layers_lstm=1	hidden_lstm_1=459	attention_lstm=False	attention_window=False	window_size=59	entity_library=True	similarity_type=cos	share_weights=False	dropout_prob_1=0.008172680923374698	dropout_prob_2=0.0013466197621012088	nonlinearity_1=tanh	nonlinearity_2=False	dropout_prob=[0.008172680923374698, 0.0013466197621012088]	nonlinearity=['tanh', False]	bi=True	ent=True	sim=cos	cuda=True	lr=0.000533396665212102	useAdadelta=False	useAdam=True	stop_criterion_num_epochs=5	corpus_token_embs=google_news	corpus_entity_embs=None	emb_size=[200, 134]	hidden_size=[459]	model_type=lstm_basic	num_epochs=50	num_folds=5
# python main.py --batch_size 24 --bidirectional --chunk_size 757 --conf_file config.ini --dropout_prob_1 0.008172680923374698 --dropout_prob_2 0.0013466197621012088 --entity_library --epochs 50 --file_name auto --folds 5 --hidden_lstm_1 459 --id 1 --layers_lstm 1 --learning_rate 0.000533396665212102 --level scene --log_dir logs/bid-dro0.0-dro0.0-ent-hid459-lay1-nontan-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8 --model_file auto --nonlinearity_1 tanh --optimizer adam --phase training --similarity_type cos --speaker_emb 134 --stop_criterion 5 --test_every 1 --token_emb google_news --use_cuda --usr_id auto --verbose --weight_decay 1.8044454846752823e-07 --window_size 59
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   18	  296	  1	 5.2076874	   75.6306	   18.5003	   80.6720	  10624	 5.3237433	   63.9307	   14.0311	   69.6931	   2656	win59--1                      
   19	  312	  1	 5.1970620	   77.1743	   19.7906	   82.0247	  10624	 5.3190274	   64.0437	   14.5747	   69.4363	   2656	win59--1                      
   20	  327	  1	 5.1866794	   77.7014	   20.6548	   82.4430	  10624	 5.3135872	   64.0437	   14.7725	   69.3812	   2656	win59--1                      
   21	  343	  1	 5.1755781	   79.2545	   21.8524	   84.3695	  10624	 5.3069539	   64.6084	   14.6642	   70.6548	   2656	win59--1                      
   22	  358	  1	 5.1684880	   79.8569	   23.0545	   84.9681	  10624	 5.3043914	   64.6461	   15.1522	   70.5963	   2656	win59--1                      
   23	  374	  1	 5.1607842	   81.0241	   24.8298	   86.0311	  10624	 5.3003092	   65.2485	   16.6674	   71.4104	   2656	win59--1                      
   24	  390	  1	 5.1522374	   81.5512	   25.8869	   86.1337	  10624	 5.2964139	   65.5120	   17.4638	   71.0377	   2656	win59--1                      
   25	  406	  1	 5.1450644	   81.9654	   27.8506	   86.8257	  10624	 5.2914996	   65.3614	   16.8920	   71.6720	   2656	win59--1                      
   26	  422	  1	 5.1356440	   82.9160	   31.8081	   87.6588	  10624	 5.2880235	   65.8886	   17.0347	   72.1759	   2656	win59--1                      
   27	  438	  1	 5.1304693	   83.6691	   33.9400	   88.6401	  10624	 5.2880945	   65.7756	   16.8208	   72.6130	   2656	win59--1                      
   28	  454	  1	 5.1223850	   84.1303	   36.6352	   88.6853	  10624	 5.2834435	   65.8509	   17.5444	   72.6288	   2656	win59--1                      
   29	  469	  1	 5.1148772	   85.1751	   39.7633	   89.8567	  10624	 5.2796431	   66.5286	   18.1439	   73.4457	   2656	win59--1                      
   30	  484	  1	 5.1075921	   85.6739	   41.2554	   89.7391	  10624	 5.2753181	   66.4157	   18.0275	   72.7754	   2656	win59--1                      
   31	  499	  1	 5.0987129	   86.8505	   46.4904	   90.8264	  10624	 5.2708015	   66.6039	   19.0300	   72.8463	   2656	win59--1                      
   32	  515	  1	 5.0940485	   87.5847	   48.9800	   91.6991	  10624	 5.2695818	   66.6792	   18.5802	   73.4236	   2656	win59--1                      
   33	  530	  1	 5.0885172	   88.0459	   51.9946	   91.7502	  10624	 5.2691426	   66.4910	   18.4747	   72.6736	   2656	win59--1                      
   34	  546	  1	 5.0810404	   88.5919	   52.9750	   92.2761	  10624	 5.2639451	   66.3780	   18.4949	   72.7394	   2656	win59--1                      
   35	  561	  1	 5.0752215	   88.8366	   54.0316	   92.3407	  10624	 5.2595005	   66.7922	   18.5127	   72.9906	   2656	win59--1                      
   36	  577	  1	 5.0749068	   88.3942	   54.5062	   91.6154	  10624	 5.2566304	   66.6792	   18.5641	   72.5420	   2656	win59--1                      
   37	  593	  1	 5.0649414	   90.6062	   60.2468	   93.8894	  10624	 5.2581019	   67.0181	   18.9865	   74.3009	   2656	win59--1                      
   38	  609	  1	 5.0597496	   90.5403	   61.6167	   93.6019	  10624	 5.2508807	   67.1310	   19.7422	   73.6562	   2656	win59--1                      
   39	  625	  1	 5.0527358	   91.1615	   64.1332	   94.1567	  10624	 5.2486143	   67.0557	   19.7144	   73.7501	   2656	win59--1                      
   40	  641	  1	 5.0479426	   91.5192	   64.6084	   94.4436	  10624	 5.2467537	   67.0557	   19.7004	   73.8679	   2656	win59--1                      
   41	  657	  1	 5.0435228	   91.2745	   64.6110	   94.2114	  10624	 5.2384448	   67.0934	   19.2203	   73.2474	   2656	win59--1                      
   42	  673	  1	 5.0364151	   91.5663	   65.6609	   94.3141	  10624	 5.2340360	   67.0934	   19.5954	   73.1748	   2656	win59--1                      
   43	  689	  1	 5.0302496	   92.2910	   68.6553	   94.7623	  10624	 5.2336793	   67.0181	   19.7640	   73.2346	   2656	win59--1                      
   44	  705	  1	 5.0242100	   92.3287	   69.0605	   94.9806	  10624	 5.2273054	   67.3193	   19.5839	   73.6525	   2656	win59--1                      
   45	  721	  1	 5.0187626	   92.8746	   70.7748	   95.3272	  10624	 5.2229490	   67.3946	   19.7268	   73.5630	   2656	win59--1                      
   46	  737	  1	 5.0163083	   92.7617	   71.5320	   95.1269	  10624	 5.2244091	   67.2063	   19.5172	   73.6010	   2656	win59--1                      
   47	  753	  1	 5.0101566	   93.3358	   73.0992	   95.5904	  10624	 5.2171469	   67.7334	   20.7781	   74.5271	   2656	win59--1                      
   48	  768	  1	 5.0040240	   93.4300	   73.5909	   95.7398	  10624	 5.2134929	   67.4699	   19.8381	   73.9979	   2656	win59--1                      
   49	  783	  1	 4.9996085	   94.2771	   76.2499	   96.1538	  10624	 5.2143602	   67.3946	   20.0533	   73.5509	   2656	win59--1                      
   -1	    0	  2	 6.0368295	    0.0282	    0.0178	    7.0573	  10625	 6.0314794	    0.0000	    0.0000	    7.5584	   2655	win59--1                      
    0	   16	  2	 5.5679469	   40.0282	    1.5082	   41.5717	  10625	 5.5815063	   38.9454	    2.5559	   40.6754	   2655	win59--1                      
    1	   32	  2	 5.5265746	   41.9294	    2.1945	   43.7657	  10625	 5.5390167	   41.3183	    3.6175	   43.4781	   2655	win59--1                      
    2	   48	  2	 5.4956775	   43.5765	    4.2841	   45.6547	  10625	 5.5130086	   42.5235	    6.3290	   44.8718	   2655	win59--1                      
    3	   63	  2	 5.4714451	   45.4965	    7.5548	   47.6136	  10625	 5.4940557	   43.7665	    7.2314	   46.4244	   2655	win59--1                      
    4	   79	  2	 5.4480925	   48.9318	   10.0663	   51.3563	  10625	 5.4759545	   45.7250	    9.3328	   49.0863	   2655	win59--1                      
    5	   94	  2	 5.4238620	   51.8400	   11.8541	   54.9761	  10625	 5.4545269	   49.7552	   11.8881	   53.4797	   2655	win59--1                      
    6	  110	  2	 5.4006867	   56.0471	   13.8501	   59.5432	  10625	 5.4403048	   53.2203	   12.8631	   57.2144	   2655	win59--1                      
    7	  125	  2	 5.3804464	   58.9176	   14.3741	   62.7512	  10625	 5.4252467	   55.5179	   13.5055	   59.8423	   2655	win59--1                      
    8	  140	  2	 5.3527918	   61.8541	   14.4643	   66.1667	  10625	 5.4041986	   57.2505	   13.9487	   62.0742	   2655	win59--1                      
    9	  155	  2	 5.3366961	   63.4635	   14.2988	   68.0025	  10625	 5.3918600	   58.3427	   13.6175	   63.4788	   2655	win59--1                      
   10	  171	  2	 5.3206606	   65.2235	   14.1653	   69.9243	  10625	 5.3808432	   59.2844	   13.9326	   64.7621	   2655	win59--1                      
   11	  187	  2	 5.3030233	   66.4188	   14.2790	   71.0784	  10625	 5.3688359	   60.9416	   13.6625	   66.4909	   2655	win59--1                      
   12	  203	  2	 5.2855120	   67.8494	   14.4812	   72.3804	  10625	 5.3557029	   61.3936	   13.9393	   66.5270	   2655	win59--1                      
   13	  219	  2	 5.2697639	   69.9859	   15.5834	   74.8724	  10625	 5.3499188	   62.9379	   14.0372	   68.4486	   2655	win59--1                      
   14	  235	  2	 5.2560282	   71.5388	   16.0363	   76.6261	  10625	 5.3406601	   63.1262	   14.1281	   68.6845	   2655	win59--1                      
   15	  251	  2	 5.2355618	   73.6376	   16.8975	   78.7109	  10625	 5.3282175	   62.5989	   14.2848	   69.2077	   2655	win59--1                      
   16	  267	  2	 5.2318988	   73.9200	   16.9201	   79.0406	  10625	 5.3261089	   64.0678	   14.3449	   69.7352	   2655	win59--1                      
   17	  283	  2	 5.2183352	   75.3600	   18.2849	   80.3849	  10625	 5.3159819	   64.9341	   14.6202	   69.7313	   2655	win59--1                      
   18	  299	  2	 5.2079248	   75.5012	   18.8413	   80.5438	  10625	 5.3116817	   64.8964	   15.1953	   69.7932	   2655	win59--1                      
   19	  315	  2	 5.1966491	   77.1576	   19.5783	   82.4551	  10625	 5.3033366	   66.4030	   15.1441	   71.7766	   2655	win59--1                      
   20	  331	  2	 5.1886992	   77.4494	   20.5733	   82.5212	  10625	 5.2993789	   66.0264	   15.5881	   71.2588	   2655	win59--1                      
   21	  346	  2	 5.1718597	   79.7553	   22.4872	   84.9703	  10625	 5.2904167	   67.2316	   16.3576	   72.9048	   2655	win59--1                      
   22	  362	  2	 5.1639719	   80.2729	   23.6996	   85.5729	  10625	 5.2869339	   67.7966	   17.2275	   72.8677	   2655	win59--1                      
   23	  378	  2	 5.1546874	   81.1200	   26.1063	   86.4109	  10625	 5.2810693	   67.7589	   17.6744	   73.6284	   2655	win59--1                      
   24	  393	  2	 5.1456690	   81.9012	   26.7743	   87.0386	  10625	 5.2758818	   68.2863	   18.8757	   73.6751	   2655	win59--1                      
   25	  409	  2	 5.1359434	   82.6071	   27.9595	   87.9021	  10625	 5.2740874	   67.9473	   19.3206	   73.3449	   2655	win59--1                      
   26	  424	  2	 5.1297212	   83.3976	   31.3954	   88.1345	  10625	 5.2695584	   68.0226	   19.4992	   73.8312	   2655	win59--1                      
   27	  440	  2	 5.1223035	   84.5082	   36.4531	   89.6485	  10625	 5.2694945	   67.9849	   21.8899	   74.4131	   2655	win59--1                      
   28	  456	  2	 5.1141191	   84.4518	   34.8706	   89.1256	  10625	 5.2600622	   68.6252	   20.6466	   74.1850	   2655	win59--1                      
   29	  472	  2	 5.1096902	   84.8847	   37.2708	   89.3036	  10625	 5.2575521	   68.5122	   20.0049	   74.1926	   2655	win59--1                      
   30	  488	  2	 5.1060190	   86.0894	   42.2543	   90.6273	  10625	 5.2613926	   68.4369	   22.0337	   74.4225	   2655	win59--1                      
   31	  504	  2	 5.0992403	   86.7012	   44.4752	   90.9545	  10625	 5.2609801	   67.5706	   21.8590	   74.2892	   2655	win59--1                      
   32	  520	  2	 5.0910468	   87.3882	   48.4175	   91.2097	  10625	 5.2531638	   68.4746	   22.3622	   74.4622	   2655	win59--1                      
   33	  535	  2	 5.0844932	   87.4918	   47.4791	   91.3680	  10625	 5.2456679	   68.8136	   22.2838	   74.7821	   2655	win59--1                      
   34	  551	  2	 5.0751815	   88.4706	   52.4077	   92.2516	  10625	 5.2415714	   68.9266	   21.6812	   75.3826	   2655	win59--1                      
   35	  567	  2	 5.0711193	   89.0824	   54.0738	   92.7807	  10625	 5.2376609	   69.6798	   22.6948	   76.1721	   2655	win59--1                      
   36	  583	  2	 5.0653806	   89.4682	   54.4163	   92.9069	  10625	 5.2368002	   68.8136	   23.8617	   74.6198	   2655	win59--1                      
   37	  599	  2	 5.0590367	   89.7600	   57.8067	   93.1988	  10625	 5.2304215	   68.5499	   22.2377	   74.7852	   2655	win59--1                      
   38	  615	  2	 5.0516019	   90.4565	   59.8504	   93.7543	  10625	 5.2296324	   68.5499	   23.1602	   75.6966	   2655	win59--1                      
   39	  631	  2	 5.0454807	   90.8235	   60.0675	   93.6767	  10625	 5.2242212	   68.7759	   24.1738	   74.8455	   2655	win59--1                      
   40	  647	  2	 5.0418487	   91.2659	   63.3868	   94.0679	  10625	 5.2249827	   68.7382	   24.0892	   75.0148	   2655	win59--1                      
   41	  663	  2	 5.0352864	   91.3694	   62.7080	   94.1993	  10625	 5.2161961	   68.9266	   22.9115	   74.6683	   2655	win59--1                      
   42	  679	  2	 5.0308352	   92.2918	   65.7303	   94.8488	  10625	 5.2178826	   68.2486	   23.4481	   75.1647	   2655	win59--1                      
   43	  695	  2	 5.0252380	   91.8871	   64.7588	   94.4136	  10625	 5.2087135	   69.2655	   23.9808	   74.9581	   2655	win59--1                      
   44	  710	  2	 5.0179605	   92.7529	   69.2341	   95.1028	  10625	 5.2027278	   69.1902	   23.8494	   75.0749	   2655	win59--1                      
   45	  726	  2	 5.0136013	   93.0541	   70.2320	   95.4198	  10625	 5.2041893	   68.8512	   24.6020	   76.0191	   2655	win59--1                      
   46	  742	  2	 5.0084147	   93.4024	   71.0152	   95.7574	  10625	 5.1967597	   69.6045	   23.8980	   75.1382	   2655	win59--1                      
   47	  758	  2	 5.0023227	   93.6471	   73.1409	   95.7595	  10625	 5.1973219	   67.9473	   23.4458	   75.4242	   2655	win59--1                      
   48	  774	  2	 4.9947705	   94.4094	   76.6594	   96.3007	  10625	 5.1895652	   69.3409	   24.6682	   75.2323	   2655	win59--1                      
   49	  789	  2	 4.9919519	   94.2212	   74.7500	   96.0560	  10625	 5.1887331	   68.4746	   24.1243	   75.2355	   2655	win59--1                      
   -1	    0	  3	 6.0007010	    0.1223	    0.0152	    7.5712	  10627	 5.9961348	    0.1131	    0.0169	    6.9045	   2653	win59--1                      
    0	   16	  3	 5.5471926	   40.3030	    1.3691	   43.8352	  10627	 5.5492043	   38.6732	    2.2615	   40.7623	   2653	win59--1                      
    1	   31	  3	 5.5076361	   41.5922	    2.0058	   44.3136	  10627	 5.5154767	   38.8994	    2.8832	   39.6945	   2653	win59--1                      
    2	   47	  3	 5.4790010	   43.6624	    3.4889	   46.4347	  10627	 5.4873867	   40.9725	    4.9966	   42.3299	   2653	win59--1                      
    3	   64	  3	 5.4551239	   45.1021	    5.5815	   48.0993	  10627	 5.4643211	   42.4048	    7.4836	   44.3972	   2653	win59--1                      
    4	   80	  3	 5.4317636	   47.1064	    8.7962	   49.9860	  10627	 5.4424667	   44.0256	    9.1708	   46.4718	   2653	win59--1                      
    5	   97	  3	 5.4120369	   49.8259	   10.6944	   53.7249	  10627	 5.4230847	   48.0588	   11.6766	   51.6326	   2653	win59--1                      
    6	  113	  3	 5.3916731	   52.5736	   12.0860	   56.9232	  10627	 5.4044790	   50.1696	   12.4475	   54.3832	   2653	win59--1                      
    7	  130	  3	 5.3729544	   55.2743	   12.7672	   60.6474	  10627	 5.3874621	   53.2982	   14.1372	   57.9652	   2653	win59--1                      
