# conf_file=config.ini	random=False	use_cuda=True	no_files=False	verbose=True	no_shuffle=False	phase=training	use_trial=False	level=scene	usr_id=None	id=1	model_file=None	log_dir=logs/bid-dro0.0-dro0.0-hid459-lay1-nontan-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8	folds=5	epochs=50	test_every=1	stop_criterion=5	batch_size=24	chunk_size=757	learning_rate=0.000533396665212102	weight_decay=1.8044454846752823e-07	optimizer=adam	speaker_emb=134	token_emb=200	bidirectional=True	layers_lstm=1	hidden_lstm_1=459	attention_lstm=False	attention_window=False	window_size=28	entity_library=False	similarity_type=cos	share_weights=False	dropout_prob_1=0.008172680923374698	dropout_prob_2=0.0013466197621012088	nonlinearity_1=tanh	nonlinearity_2=False	dropout_prob=[0.008172680923374698, 0.0013466197621012088]	nonlinearity=['tanh', False]	bi=True	ent=False	sim=cos	cuda=True	lr=0.000533396665212102	useAdadelta=False	useAdam=True	stop_criterion_num_epochs=5	corpus_token_embs=google_news	corpus_entity_embs=None	emb_size=[200, 134]	hidden_size=[459]	model_type=lstm_basic	num_epochs=50	num_folds=5
# python main.py --batch_size 24 --bidirectional --chunk_size 757 --conf_file config.ini --dropout_prob_1 0.008172680923374698 --dropout_prob_2 0.0013466197621012088 --epochs 50 --file_name auto --folds 5 --hidden_lstm_1 459 --id 1 --layers_lstm 1 --learning_rate 0.000533396665212102 --level scene --log_dir logs/bid-dro0.0-dro0.0-hid459-lay1-nontan-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8 --model_file auto --nonlinearity_1 tanh --optimizer adam --phase training --similarity_type cos --speaker_emb 134 --stop_criterion 5 --test_every 1 --token_emb google_news --use_cuda --usr_id auto --verbose --weight_decay 1.8044454846752823e-07 --window_size 28
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   12	  206	  0	 1.6990790	   55.9458	    4.7050	   59.9410	  10621	 2.6229413	   51.1094	    4.8571	   54.9757	   2659	win28--1                      
   13	  222	  0	 1.6007091	   59.2411	    6.2731	   63.8634	  10621	 2.5300837	   53.3659	    5.8565	   57.8898	   2659	win28--1                      
   14	  238	  0	 1.4836091	   61.5290	    6.4748	   66.4787	  10621	 2.5064073	   53.8172	    5.5479	   58.4236	   2659	win28--1                      
   15	  254	  0	 1.3833954	   64.9468	    8.5553	   70.1497	  10621	 2.4176903	   56.1489	    6.5542	   61.2103	   2659	win28--1                      
   16	  270	  0	 1.2998047	   67.8844	   10.4282	   73.5788	  10621	 2.3886263	   56.6754	    6.6446	   62.4911	   2659	win28--1                      
   17	  286	  0	 1.2337482	   68.6470	   12.3452	   74.3108	  10621	 2.3636062	   57.8789	    6.9328	   63.3281	   2659	win28--1                      
   18	  302	  0	 1.1432041	   72.1872	   15.0252	   78.4910	  10621	 2.3336217	   59.1576	    7.8235	   67.2364	   2659	win28--1                      
   19	  318	  0	 1.0799328	   74.3527	   17.3312	   80.8332	  10621	 2.3059101	   59.6465	    7.9147	   68.4625	   2659	win28--1                      
   20	  334	  0	 1.0246646	   74.4657	   17.4696	   80.6893	  10621	 2.2772405	   60.5491	    7.9146	   68.8667	   2659	win28--1                      
   21	  350	  0	 0.9926829	   76.0757	   19.5418	   82.9308	  10621	 2.2717085	   60.9628	    8.1926	   70.2653	   2659	win28--1                      
   22	  365	  0	 0.9151927	   77.7610	   23.0178	   83.9855	  10621	 2.2448277	   61.6773	    8.7389	   71.6191	   2659	win28--1                      
   23	  381	  0	 0.9055195	   77.7045	   22.6103	   84.0009	  10621	 2.1960213	   62.2791	    8.9161	   72.5228	   2659	win28--1                      
   24	  397	  0	 0.8333699	   79.9548	   25.9310	   86.0570	  10621	 2.1920083	   63.6329	    9.6312	   74.0813	   2659	win28--1                      
   25	  413	  0	 0.7752871	   81.6401	   30.3444	   88.0413	  10621	 2.1968186	   63.2945	    9.3900	   74.2410	   2659	win28--1                      
   26	  429	  0	 0.7231044	   82.7417	   33.9950	   88.4947	  10621	 2.1834867	   63.8586	    9.4373	   74.4470	   2659	win28--1                      
   27	  445	  0	 0.6828466	   84.2858	   41.4849	   90.0087	  10621	 2.1635261	   64.6108	   10.0238	   75.7811	   2659	win28--1                      
   28	  460	  0	 0.6632655	   84.8414	   45.8247	   90.5873	  10621	 2.1715984	   64.4227	   10.6477	   76.5587	   2659	win28--1                      
   29	  476	  0	 0.6167401	   85.7641	   47.2389	   91.1803	  10621	 2.1418059	   64.9868	   11.4281	   75.7990	   2659	win28--1                      
   30	  491	  0	 0.5818189	   86.5644	   53.4259	   91.4997	  10621	 2.1672988	   64.6108	    9.7017	   75.4332	   2659	win28--1                      
   31	  507	  0	 0.5557175	   87.5153	   56.3730	   92.1510	  10621	 2.1407087	   65.8142	   11.3794	   76.8210	   2659	win28--1                      
   32	  522	  0	 0.5176811	   88.8523	   60.0410	   93.0579	  10621	 2.1316204	   65.6262	   11.4395	   76.2296	   2659	win28--1                      
   33	  538	  0	 0.4957314	   89.1724	   63.5547	   93.0813	  10621	 2.1355221	   65.5886	   10.8363	   76.9378	   2659	win28--1                      
   34	  554	  0	 0.4736167	   89.8691	   66.2626	   93.7983	  10621	 2.1516702	   66.4912	   11.1758	   77.7752	   2659	win28--1                      
   35	  569	  0	 0.4302551	   91.1308	   70.7140	   94.6124	  10621	 2.1284282	   66.6040	   11.9257	   77.8002	   2659	win28--1                      
   36	  585	  0	 0.4350625	   91.3285	   74.5671	   94.8634	  10621	 2.1398876	   65.7014	   11.5456	   78.4520	   2659	win28--1                      
   37	  601	  0	 0.4721767	   90.1139	   69.9325	   93.7564	  10621	 2.1472762	   66.0399	   11.1990	   78.2353	   2659	win28--1                      
   38	  617	  0	 0.4259078	   91.3567	   74.8365	   94.4394	  10621	 2.1451104	   66.1527	   11.5999	   77.9427	   2659	win28--1                      
   39	  633	  0	 0.3822941	   92.4866	   79.9529	   95.3043	  10621	 2.1165009	   66.1151	   12.1570	   78.2499	   2659	win28--1                      
   40	  649	  0	 0.3600532	   93.4093	   82.8495	   96.0359	  10621	 2.1099350	   66.3783	   11.6333	   78.6410	   2659	win28--1                      
   41	  665	  0	 0.3312364	   93.9177	   84.3176	   96.2881	  10621	 2.1380613	   67.1681	   11.3300	   79.1275	   2659	win28--1                      
   42	  681	  0	 0.3471310	   93.5223	   84.0360	   96.2170	  10621	 2.1392617	   66.0775	   11.7155	   79.1903	   2659	win28--1                      
   43	  697	  0	 0.3225918	   94.1908	   86.8840	   96.5133	  10621	 2.1348546	   67.1681	   13.1453	   78.9635	   2659	win28--1                      
   44	  713	  0	 0.2844638	   95.2829	   90.0065	   97.2198	  10621	 2.1242020	   66.8296	   12.6772	   79.5424	   2659	win28--1                      
   45	  729	  0	 0.2629261	   95.6972	   89.4972	   97.3642	  10621	 2.1479521	   67.5066	   12.1676	   79.6306	   2659	win28--1                      
   46	  745	  0	 0.2401027	   96.6293	   92.9086	   98.1533	  10621	 2.1329193	   66.8672	   12.4897	   79.9810	   2659	win28--1                      
   47	  761	  0	 0.2271252	   96.7894	   93.5855	   98.0882	  10621	 2.1779349	   66.7168	   12.1844	   78.9652	   2659	win28--1                      
   -1	    0	  1	 5.9987030	    0.0753	    0.0075	    7.0400	  10624	 5.9926820	    0.0377	    0.0276	    7.6950	   2656	win28--1                      
    0	   16	  1	 4.2096319	   40.2767	    1.0220	   41.9557	  10624	 4.3704495	   38.1777	    2.6398	   41.0689	   2656	win28--1                      
    1	   32	  1	 2.9938791	   42.0181	    0.9859	   43.2703	  10624	 3.3676503	   39.6084	    2.6283	   41.7325	   2656	win28--1                      
    2	   47	  1	 2.7542233	   42.4699	    1.0407	   44.0534	  10624	 3.1165307	   40.3238	    2.7543	   43.0448	   2656	win28--1                      
    3	   63	  1	 2.6102481	   43.3641	    1.0588	   44.9694	  10624	 3.0503304	   41.5663	    2.8368	   44.3666	   2656	win28--1                      
    4	   79	  1	 2.5041571	   44.2018	    1.0778	   45.8766	  10624	 3.0160539	   41.5286	    2.8371	   44.4289	   2656	win28--1                      
    5	   95	  1	 2.4095523	   44.5689	    1.0966	   46.3129	  10624	 2.9735363	   41.1145	    2.8327	   44.0716	   2656	win28--1                      
    6	  111	  1	 2.3079000	   45.4443	    1.2535	   47.2047	  10624	 2.9218123	   41.2274	    2.8111	   44.0526	   2656	win28--1                      
    7	  127	  1	 2.2250257	   46.4420	    1.2914	   48.2540	  10624	 2.8902020	   41.7545	    2.8492	   44.6044	   2656	win28--1                      
    8	  143	  1	 2.1049721	   48.1363	    2.0077	   50.6175	  10624	 2.8277750	   43.5241	    3.1915	   46.7223	   2656	win28--1                      
    9	  158	  1	 1.9975808	   50.6495	    2.7336	   53.4911	  10624	 2.7665024	   44.7666	    3.7418	   48.0710	   2656	win28--1                      
   10	  173	  1	 1.8873644	   52.5602	    3.5226	   55.8032	  10624	 2.7110379	   46.0090	    4.6065	   49.6438	   2656	win28--1                      
   11	  189	  1	 1.7804800	   54.4428	    4.1794	   57.8966	  10624	 2.6368437	   46.7244	    5.6205	   50.7411	   2656	win28--1                      
   12	  205	  1	 1.6758308	   57.8219	    5.2102	   61.8207	  10624	 2.5738301	   49.0964	    6.2015	   53.4631	   2656	win28--1                      
   13	  221	  1	 1.5778501	   58.8667	    5.5409	   62.8219	  10624	 2.4940522	   49.5105	    6.5271	   53.9352	   2656	win28--1                      
   14	  237	  1	 1.4676255	   62.1611	    7.2369	   66.9896	  10624	 2.4342322	   51.8449	    7.2251	   56.8828	   2656	win28--1                      
   15	  253	  1	 1.3813304	   64.0343	    8.7770	   69.3179	  10624	 2.3741543	   53.6521	    8.2585	   58.9455	   2656	win28--1                      
   16	  269	  1	 1.3083434	   65.2861	   10.3799	   70.3135	  10624	 2.3426867	   54.1792	    8.1307	   59.7737	   2656	win28--1                      
   17	  284	  1	 1.2124923	   69.2771	   13.1501	   75.1748	  10624	 2.2927992	   56.7771	    9.2193	   63.2480	   2656	win28--1                      
   18	  300	  1	 1.1357771	   70.6796	   13.6942	   76.3479	  10624	 2.2561076	   58.3208	    9.9769	   64.4793	   2656	win28--1                      
   19	  315	  1	 1.0779467	   73.0798	   16.6414	   79.2312	  10624	 2.2461832	   59.1491	   10.2512	   66.6736	   2656	win28--1                      
   20	  331	  1	 1.0041612	   75.1977	   19.4854	   81.2433	  10624	 2.2033229	   60.3916	   11.2346	   68.0410	   2656	win28--1                      
   21	  347	  1	 0.9492753	   76.6002	   22.0600	   82.7032	  10624	 2.1908495	   60.9187	   11.0867	   69.0011	   2656	win28--1                      
   22	  362	  1	 0.8894283	   78.4074	   24.2538	   84.3573	  10624	 2.1570935	   61.8976	   11.7045	   70.3162	   2656	win28--1                      
   23	  378	  1	 0.8299661	   80.0452	   27.8100	   85.8169	  10624	 2.1468723	   62.8765	   12.2084	   71.6374	   2656	win28--1                      
   24	  393	  1	 0.7985535	   81.1465	   31.3058	   86.9877	  10624	 2.1151738	   63.6672	   12.8390	   72.7714	   2656	win28--1                      
   25	  409	  1	 0.7407517	   82.3795	   34.7217	   87.8953	  10624	 2.1340132	   63.1777	   12.6104	   72.2096	   2656	win28--1                      
   26	  425	  1	 0.7055544	   83.4996	   39.0368	   89.1630	  10624	 2.1321199	   63.6295	   13.3000	   73.2437	   2656	win28--1                      
   27	  441	  1	 0.6575325	   84.4503	   41.6677	   89.8770	  10624	 2.1246877	   64.1190	   13.4757	   73.9678	   2656	win28--1                      
   28	  456	  1	 0.6325142	   85.1468	   46.1255	   90.1564	  10624	 2.0943696	   64.6461	   13.5448	   74.2918	   2656	win28--1                      
   29	  472	  1	 0.6034776	   86.1540	   46.8639	   91.2519	  10624	 2.0891240	   65.1355	   13.7950	   75.2748	   2656	win28--1                      
   30	  488	  1	 0.5633143	   86.9823	   51.6316	   91.6977	  10624	 2.1014991	   65.1732	   13.5820	   75.3133	   2656	win28--1                      
   31	  504	  1	 0.5391164	   87.7730	   57.7071	   92.3571	  10624	 2.0785184	   65.3614	   14.0034	   75.4078	   2656	win28--1                      
   32	  520	  1	 0.5208887	   88.4507	   61.5706	   92.8350	  10624	 2.0481689	   66.1521	   14.2750	   76.8541	   2656	win28--1                      
   33	  535	  1	 0.4817103	   89.8908	   66.3437	   93.6437	  10624	 2.0688989	   66.0392	   14.1405	   76.9629	   2656	win28--1                      
   34	  551	  1	 0.4509785	   90.2391	   70.0579	   94.0286	  10624	 2.0657535	   66.1898	   14.8325	   76.5715	   2656	win28--1                      
   35	  566	  1	 0.4252280	   91.0486	   69.8125	   94.5552	  10624	 2.0840015	   66.0392	   15.2888	   76.5459	   2656	win28--1                      
   36	  582	  1	 0.3986307	   91.7639	   75.3521	   94.9327	  10624	 2.0827789	   65.1732	   14.3226	   76.0669	   2656	win28--1                      
   37	  598	  1	 0.3903504	   92.3852	   78.7461	   95.2126	  10624	 2.0838122	   66.0015	   14.5491	   76.7989	   2656	win28--1                      
   38	  614	  1	 0.3721795	   92.7523	   80.8235	   95.4674	  10624	 2.0567980	   66.6039	   14.2061	   77.6069	   2656	win28--1                      
   39	  630	  1	 0.3529516	   92.9405	   80.9170	   95.5137	  10624	 2.0618665	   66.1898	   14.7767	   76.8481	   2656	win28--1                      
   -1	    0	  2	 5.9956641	    0.1694	    0.0178	    7.0930	  10625	 6.0007472	    0.3390	    0.0570	    7.6608	   2655	win28--1                      
    0	   16	  2	 3.9979479	   39.3506	    0.8893	   40.5227	  10625	 4.1440320	   39.0207	    2.1956	   40.4621	   2655	win28--1                      
    1	   32	  2	 3.0654435	   39.8871	    0.8993	   40.8527	  10625	 3.2792192	   39.9247	    2.2389	   41.2598	   2655	win28--1                      
    2	   48	  2	 2.8092663	   41.6376	    0.9380	   42.6102	  10625	 3.0612094	   41.1299	    2.3161	   42.6830	   2655	win28--1                      
    3	   64	  2	 2.6757405	   42.4094	    0.9536	   43.3209	  10625	 2.9908457	   41.5443	    2.3501	   43.3088	   2655	win28--1                      
    4	   80	  2	 2.5722227	   43.1906	    0.9712	   44.1220	  10625	 2.9056802	   42.3729	    2.3884	   44.0142	   2655	win28--1                      
    5	   96	  2	 2.4741507	   44.1976	    1.0857	   45.4587	  10625	 2.8504629	   42.2222	    2.5386	   43.9159	   2655	win28--1                      
    6	  111	  2	 2.3686895	   45.2141	    1.1909	   46.5927	  10625	 2.7547996	   43.4275	    2.9415	   45.1598	   2655	win28--1                      
    7	  126	  2	 2.2589748	   45.7976	    1.3498	   47.4172	  10625	 2.7142489	   43.6535	    2.9785	   45.5202	   2655	win28--1                      
    8	  142	  2	 2.1415722	   47.6047	    1.8037	   49.3752	  10625	 2.6450641	   44.3315	    3.6210	   46.3167	   2655	win28--1                      
    9	  158	  2	 2.0415363	   49.8918	    2.6628	   52.3790	  10625	 2.5686483	   46.2900	    4.3345	   48.5788	   2655	win28--1                      
   10	  174	  2	 1.9201111	   52.1600	    3.3755	   55.0852	  10625	 2.4968076	   48.9642	    5.0776	   51.5028	   2655	win28--1                      
   11	  190	  2	 1.7997675	   54.9271	    4.4014	   58.2440	  10625	 2.4206874	   50.8098	    5.4635	   53.9398	   2655	win28--1                      
   12	  206	  2	 1.6880904	   57.3271	    5.1787	   61.1744	  10625	 2.3486636	   51.6761	    5.8263	   55.1448	   2655	win28--1                      
   13	  222	  2	 1.5561135	   61.4024	    6.2781	   65.8687	  10625	 2.2531674	   54.9153	    6.8876	   58.7854	   2655	win28--1                      
   14	  238	  2	 1.4637682	   63.9153	    8.7445	   69.0153	  10625	 2.1972904	   56.5725	    7.0068	   61.3351	   2655	win28--1                      
   15	  253	  2	 1.3775100	   66.7953	   10.9015	   72.3315	  10625	 2.1474054	   58.6817	    7.9045	   64.1085	   2655	win28--1                      
   16	  269	  2	 1.2929372	   68.3294	   11.8236	   74.0717	  10625	 2.1074724	   59.5480	    8.3131	   64.7201	   2655	win28--1                      
   17	  284	  2	 1.2209284	   69.8353	   12.3596	   75.7709	  10625	 2.0870905	   60.7910	    8.6999	   67.3118	   2655	win28--1                      
   18	  299	  2	 1.1570022	   72.4706	   15.1929	   78.9628	  10625	 2.0254526	   62.6742	    9.0433	   69.8132	   2655	win28--1                      
   19	  315	  2	 1.0824751	   73.1294	   16.2353	   79.1045	  10625	 2.0001624	   62.6742	    9.2706	   69.3409	   2655	win28--1                      
   20	  331	  2	 1.0154161	   75.2282	   19.1031	   81.8407	  10625	 1.9733604	   63.1262	    9.7444	   70.7490	   2655	win28--1                      
   21	  346	  2	 0.9670059	   76.1506	   21.1051	   82.8545	  10625	 1.9517492	   64.6328	   10.1459	   72.8169	   2655	win28--1                      
   22	  362	  2	 0.9187569	   77.9388	   24.5449	   84.3142	  10625	 1.9472111	   64.2561	   10.5900	   73.4306	   2655	win28--1                      
   23	  378	  2	 0.8575478	   79.5482	   28.8984	   85.9174	  10625	 1.9190276	   64.7834	   10.3449	   74.4357	   2655	win28--1                      
   24	  393	  2	 0.8149642	   80.7341	   32.0709	   86.7778	  10625	 1.9135245	   64.4821	   11.0640	   73.8017	   2655	win28--1                      
   25	  409	  2	 0.7709354	   81.6659	   35.0435	   87.3530	  10625	 1.8986099	   65.3861	   11.0661	   74.4068	   2655	win28--1                      
   26	  425	  2	 0.7230064	   82.4847	   37.5017	   88.1681	  10625	 1.8931464	   65.9134	   11.0909	   75.3690	   2655	win28--1                      
   27	  440	  2	 0.6789867	   84.0941	   43.2945	   89.4151	  10625	 1.8683602	   65.5367	   12.2959	   75.0058	   2655	win28--1                      
   28	  456	  2	 0.6468437	   85.2141	   49.4265	   90.8659	  10625	 1.8598627	   66.5537	   12.4221	   77.1044	   2655	win28--1                      
   29	  472	  2	 0.6069105	   86.4376	   54.0718	   91.4550	  10625	 1.8548725	   66.5537	   12.4425	   76.9978	   2655	win28--1                      
   30	  488	  2	 0.5683766	   87.5200	   57.9883	   92.2085	  10625	 1.8442742	   67.7589	   13.7503	   77.6573	   2655	win28--1                      
   31	  503	  2	 0.5368966	   88.5176	   62.8616	   92.5402	  10625	 1.8465403	   66.6667	   13.4826	   76.4214	   2655	win28--1                      
   32	  518	  2	 0.5234782	   89.0447	   65.9326	   93.4060	  10625	 1.8474723	   67.1563	   13.6799	   78.0624	   2655	win28--1                      
   33	  533	  2	 0.4813479	   89.6282	   68.4919	   93.4656	  10625	 1.8308449	   67.6083	   14.3449	   77.5631	   2655	win28--1                      
   34	  549	  2	 0.4589942	   90.4282	   71.9422	   94.1163	  10625	 1.8370659	   67.1186	   15.0094	   77.8940	   2655	win28--1                      
   35	  565	  2	 0.4363407	   91.0212	   73.1080	   94.5065	  10625	 1.8474007	   67.0810	   14.5034	   77.9721	   2655	win28--1                      
   36	  581	  2	 0.3990269	   92.1035	   76.7536	   95.3805	  10625	 1.8250798	   67.3823	   14.7222	   78.3019	   2655	win28--1                      
   37	  597	  2	 0.3730271	   92.5647	   80.1583	   95.4090	  10625	 1.8352267	   67.2693	   15.0522	   77.7056	   2655	win28--1                      
   38	  612	  2	 0.3555803	   93.3082	   84.2410	   95.8106	  10625	 1.8271619	   67.7966	   15.5736	   78.3258	   2655	win28--1                      
   39	  628	  2	 0.3383600	   93.8541	   85.2237	   96.4429	  10625	 1.8314840	   66.8173	   14.7040	   78.6392	   2655	win28--1                      
   40	  644	  2	 0.3214151	   94.0141	   85.8125	   96.4641	  10625	 1.8180480	   68.2863	   16.2408	   78.5533	   2655	win28--1                      
   41	  659	  2	 0.2931122	   95.0494	   88.5589	   97.0064	  10625	 1.8449916	   68.2109	   15.4576	   79.1882	   2655	win28--1                      
   42	  675	  2	 0.2740493	   95.2282	   89.9828	   97.0972	  10625	 1.8562126	   67.9849	   15.5060	   78.4550	   2655	win28--1                      
   43	  691	  2	 0.2509851	   96.1035	   91.8935	   97.5757	  10625	 1.8439641	   68.0603	   16.5936	   78.7115	   2655	win28--1                      
   44	  707	  2	 0.2421342	   96.2541	   92.6965	   97.8348	  10625	 1.8422971	   68.9266	   15.9244	   79.8108	   2655	win28--1                      
   45	  722	  2	 0.2219532	   96.5365	   92.9806	   97.8012	  10625	 1.8620837	   67.7966	   15.5270	   78.3379	   2655	win28--1                      
   46	  738	  2	 0.2095097	   97.1294	   94.3858	   98.3018	  10625	 1.8448124	   69.0019	   15.7964	   80.0352	   2655	win28--1                      
   47	  754	  2	 0.2010952	   96.9412	   94.5535	   98.1825	  10625	 1.8606908	   68.5499	   15.9298	   79.2802	   2655	win28--1                      
   -1	    0	  3	 5.9995131	    0.1788	    0.0327	    7.4560	  10627	 5.9973783	    0.1131	    0.0219	    6.8811	   2653	win28--1                      
    0	   17	  3	 3.9030173	   39.6725	    0.9047	   41.2363	  10627	 3.8558168	   37.7309	    2.2335	   38.2972	   2653	win28--1                      
    1	   33	  3	 3.0445182	   40.7265	    0.9234	   42.0795	  10627	 3.0790620	   39.0501	    2.2426	   39.0850	   2653	win28--1                      
    2	   50	  3	 2.8094146	   42.3638	    1.0634	   44.6099	  10627	 2.9431403	   39.9548	    2.3115	   40.9788	   2653	win28--1                      
    3	   66	  3	 2.7038774	   42.7778	    1.0709	   44.8727	  10627	 2.8934920	   40.0678	    2.3055	   40.1812	   2653	win28--1                      
    4	   82	  3	 2.5874515	   43.2013	    1.0778	   45.2528	  10627	 2.8297312	   40.2563	    2.3123	   40.3716	   2653	win28--1                      
    5	   98	  3	 2.4827061	   43.7471	    1.1258	   45.8620	  10627	 2.7866588	   40.7086	    2.3331	   40.6634	   2653	win28--1                      
    6	  113	  3	 2.3748212	   44.9609	    1.2811	   47.2254	  10627	 2.7163436	   42.1410	    2.5396	   42.6385	   2653	win28--1                      
    7	  130	  3	 2.2716792	   45.3844	    1.5334	   47.8309	  10627	 2.6749754	   42.7064	    2.8283	   43.4639	   2653	win28--1                      
    8	  146	  3	 2.1710289	   47.3511	    1.9439	   50.1850	  10627	 2.6485343	   43.7995	    3.6325	   45.1379	   2653	win28--1                      
    9	  162	  3	 2.0668805	   48.1603	    2.4449	   51.0137	  10627	 2.5673931	   45.2318	    4.1320	   46.5418	   2653	win28--1                      
   10	  178	  3	 1.9634991	   50.2776	    3.0546	   53.4915	  10627	 2.4884670	   46.8903	    4.1355	   48.4330	   2653	win28--1                      
   11	  195	  3	 1.8876468	   52.1502	    3.3521	   55.7214	  10627	 2.4362452	   47.5688	    4.5067	   49.7088	   2653	win28--1                      
   12	  211	  3	 1.7605050	   54.4556	    4.1861	   58.4656	  10627	 2.3661911	   49.2650	    4.7991	   51.6534	   2653	win28--1                      
   13	  228	  3	 1.6592779	   56.6293	    4.8584	   61.0494	  10627	 2.3106058	   50.3204	    4.9676	   53.7735	   2653	win28--1                      
   14	  245	  3	 1.5592719	   59.0289	    5.7064	   63.8582	  10627	 2.2529895	   52.6574	    5.3092	   55.5564	   2653	win28--1                      
   15	  261	  3	 1.4594381	   62.6423	    8.0905	   68.3673	  10627	 2.1660550	   56.3513	    6.9897	   60.9583	   2653	win28--1                      
   16	  278	  3	 1.3703030	   64.6467	    9.8055	   70.9890	  10627	 2.1263988	   57.9344	    8.2477	   62.7156	   2653	win28--1                      
   17	  294	  3	 1.2848870	   67.2720	   11.4979	   74.3122	  10627	 2.0620086	   60.3845	    8.6418	   66.4789	   2653	win28--1                      
   18	  311	  3	 1.2000550	   69.5304	   14.2486	   76.2580	  10627	 2.0377171	   61.2891	    9.2400	   66.9522	   2653	win28--1                      
   19	  328	  3	 1.1269355	   71.7324	   15.7339	   78.6972	  10627	 2.0059390	   63.1361	    9.7532	   68.6409	   2653	win28--1                      
   20	  345	  3	 1.0569947	   73.4826	   19.0524	   80.5655	  10627	 1.9692725	   63.4376	   10.1252	   69.3226	   2653	win28--1                      
   21	  362	  3	 1.0357707	   74.4801	   20.0034	   81.4513	  10627	 1.9787655	   63.2492	   10.4425	   70.0287	   2653	win28--1                      
