# conf_file=config.ini	random=False	use_cuda=True	no_files=False	verbose=True	no_shuffle=False	phase=training	use_trial=False	level=scene	usr_id=None	id=1	model_file=None	log_dir=logs/bid-dro0.0-dro0.0-ent-hid459-lay1-nontan-sha-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8	folds=5	epochs=50	test_every=1	stop_criterion=5	batch_size=24	chunk_size=757	learning_rate=0.000533396665212102	weight_decay=1.8044454846752823e-07	optimizer=adam	speaker_emb=134	token_emb=200	bidirectional=True	layers_lstm=1	hidden_lstm_1=459	attention_lstm=False	attention_window=False	window_size=21	entity_library=True	similarity_type=cos	share_weights=True	dropout_prob_1=0.008172680923374698	dropout_prob_2=0.0013466197621012088	nonlinearity_1=tanh	nonlinearity_2=False	dropout_prob=[0.008172680923374698, 0.0013466197621012088]	nonlinearity=['tanh', False]	bi=True	ent=True	sim=cos	cuda=True	lr=0.000533396665212102	useAdadelta=False	useAdam=True	stop_criterion_num_epochs=5	corpus_token_embs=google_news	corpus_entity_embs=None	emb_size=[200, 134]	hidden_size=[459]	model_type=lstm_basic	num_epochs=50	num_folds=5
# python main.py --batch_size 24 --bidirectional --chunk_size 757 --conf_file config.ini --dropout_prob_1 0.008172680923374698 --dropout_prob_2 0.0013466197621012088 --entity_library --epochs 50 --file_name auto --folds 5 --hidden_lstm_1 459 --id 1 --layers_lstm 1 --learning_rate 0.000533396665212102 --level scene --log_dir logs/bid-dro0.0-dro0.0-ent-hid459-lay1-nontan-sha-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8 --model_file auto --nonlinearity_1 tanh --optimizer adam --phase training --share_weights --similarity_type cos --speaker_emb 134 --stop_criterion 5 --test_every 1 --token_emb google_news --use_cuda --usr_id auto --verbose --weight_decay 1.8044454846752823e-07 --window_size 21
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   22	  365	  0	 5.1703906	   79.2957	   20.7468	   84.3909	  10621	 5.2851958	   67.4690	   16.5766	   75.0358	   2659	win21--1                      
   23	  381	  0	 5.1635542	   80.5574	   23.1408	   86.0261	  10621	 5.2824197	   67.8074	   17.7048	   76.0602	   2659	win21--1                      
   24	  397	  0	 5.1555171	   81.7155	   24.6600	   87.3760	  10621	 5.2796998	   68.2211	   17.8099	   76.9999	   2659	win21--1                      
   25	  413	  0	 5.1463499	   82.5628	   26.0452	   87.8406	  10621	 5.2744823	   68.7100	   18.8762	   77.0834	   2659	win21--1                      
   26	  428	  0	 5.1398015	   82.7606	   28.6502	   87.7585	  10621	 5.2692814	   69.3118	   19.8003	   77.3994	   2659	win21--1                      
   27	  444	  0	 5.1333485	   83.0336	   29.4152	   88.0498	  10621	 5.2671380	   68.2964	   19.2084	   76.6577	   2659	win21--1                      
   28	  460	  0	 5.1257524	   83.9657	   32.4097	   88.9750	  10621	 5.2637258	   69.0109	   19.9719	   77.4428	   2659	win21--1                      
   29	  476	  0	 5.1172538	   84.5683	   34.3301	   89.3582	  10621	 5.2603068	   69.1237	   20.5400	   77.4239	   2659	win21--1                      
   30	  492	  0	 5.1118307	   85.6322	   38.3400	   90.3763	  10621	 5.2570429	   69.6126	   20.9452	   77.9152	   2659	win21--1                      
   31	  508	  0	 5.1051879	   86.1877	   39.7381	   90.6107	  10621	 5.2532921	   69.8383	   20.8281	   78.0486	   2659	win21--1                      
   32	  524	  0	 5.0989118	   86.5455	   40.4568	   90.8862	  10621	 5.2490754	   70.1768	   20.9312	   78.5696	   2659	win21--1                      
   33	  540	  0	 5.0937872	   86.6208	   41.6468	   90.8072	  10621	 5.2444587	   69.4246	   21.3618	   76.9977	   2659	win21--1                      
   34	  555	  0	 5.0864635	   88.0331	   47.5317	   92.2115	  10621	 5.2435093	   70.4024	   22.4637	   78.3054	   2659	win21--1                      
   35	  570	  0	 5.0822306	   88.1932	   49.9168	   91.9747	  10621	 5.2411170	   69.9887	   21.7014	   77.5792	   2659	win21--1                      
   36	  585	  0	 5.0757475	   88.6922	   52.8475	   92.4622	  10621	 5.2369037	   70.6281	   22.7163	   78.4830	   2659	win21--1                      
   37	  601	  0	 5.0678220	   89.4643	   53.8081	   92.7634	  10621	 5.2311192	   71.0041	   22.8716	   78.0735	   2659	win21--1                      
   38	  617	  0	 5.0623507	   90.5941	   57.6277	   93.6141	  10621	 5.2293096	   70.8161	   22.3024	   78.4183	   2659	win21--1                      
   39	  632	  0	 5.0581031	   89.8691	   55.7066	   92.9274	  10621	 5.2251940	   70.4776	   22.8616	   77.6190	   2659	win21--1                      
   40	  648	  0	 5.0544415	   91.1496	   60.8137	   94.2761	  10621	 5.2270894	   70.7785	   23.7013	   78.5360	   2659	win21--1                      
   41	  664	  0	 5.0516510	   91.5921	   62.4639	   94.5218	  10621	 5.2282386	   70.7409	   23.8997	   78.0429	   2659	win21--1                      
   42	  680	  0	 5.0439258	   91.7804	   63.6087	   94.3860	  10621	 5.2200608	   71.1170	   24.0034	   78.5054	   2659	win21--1                      
   43	  695	  0	 5.0362062	   92.4583	   64.9632	   94.9244	  10621	 5.2158351	   71.0417	   23.8737	   78.2872	   2659	win21--1                      
   44	  711	  0	 5.0345964	   92.7408	   66.4621	   95.4298	  10621	 5.2175622	   70.5904	   23.1837	   78.8314	   2659	win21--1                      
   45	  726	  0	 5.0257664	   92.8820	   67.4120	   95.2281	  10621	 5.2085786	   71.3050	   24.3907	   78.5011	   2659	win21--1                      
   46	  742	  0	 5.0228972	   93.1739	   68.7785	   95.4661	  10621	 5.2056265	   70.7785	   24.8024	   78.1480	   2659	win21--1                      
   47	  758	  0	 5.0165119	   93.7671	   71.4814	   95.8670	  10621	 5.2033372	   70.9289	   24.0882	   78.7210	   2659	win21--1                      
   48	  773	  0	 5.0114336	   93.9742	   72.1073	   95.9042	  10621	 5.1993251	   71.3050	   24.6488	   78.6190	   2659	win21--1                      
   49	  788	  0	 5.0073380	   94.2002	   72.1634	   96.0651	  10621	 5.1966081	   71.3050	   24.3451	   78.8002	   2659	win21--1                      
   -1	    0	  1	 5.9967585	    0.2259	    0.0630	    7.1986	  10624	 5.9943266	    0.0753	    0.0136	    7.8893	   2656	win21--1                      
    0	   15	  1	 5.5648937	   40.9356	    1.4738	   43.4433	  10624	 5.5926313	   38.4036	    3.0402	   42.3995	   2656	win21--1                      
    1	   31	  1	 5.5297546	   41.7545	    1.9821	   44.2278	  10624	 5.5660143	   39.0437	    3.9007	   42.6582	   2656	win21--1                      
    2	   47	  1	 5.5035572	   43.7218	    3.7871	   46.0238	  10624	 5.5437989	   40.3238	    5.3599	   43.8410	   2656	win21--1                      
    3	   62	  1	 5.4772701	   45.5949	    6.0918	   47.8637	  10624	 5.5222406	   41.5286	    6.4544	   44.8810	   2656	win21--1                      
    4	   78	  1	 5.4548516	   48.1081	    8.4609	   50.7134	  10624	 5.5019283	   43.7500	    8.1100	   47.6813	   2656	win21--1                      
    5	   93	  1	 5.4336362	   50.5553	    9.6112	   54.2048	  10624	 5.4849868	   45.6702	    9.0513	   50.3886	   2656	win21--1                      
    6	  109	  1	 5.4111648	   53.1815	   11.8411	   57.2072	  10624	 5.4656982	   47.8539	    9.9658	   53.0392	   2656	win21--1                      
    7	  125	  1	 5.3876438	   57.5207	   13.6524	   62.1224	  10624	 5.4460192	   51.2801	   10.3025	   57.3430	   2656	win21--1                      
    8	  141	  1	 5.3689895	   59.8739	   14.3842	   65.0659	  10624	 5.4316664	   53.3886	   11.2788	   59.7063	   2656	win21--1                      
    9	  157	  1	 5.3494930	   61.2575	   14.5459	   66.2338	  10624	 5.4183431	   53.9533	   11.6256	   59.8506	   2656	win21--1                      
   10	  173	  1	 5.3340845	   63.3471	   14.5423	   68.1014	  10624	 5.4077039	   56.0241	   12.3643	   61.6952	   2656	win21--1                      
   11	  189	  1	 5.3164368	   64.6931	   14.7021	   69.5016	  10624	 5.3985319	   56.4759	   11.6392	   62.1680	   2656	win21--1                      
   12	  205	  1	 5.2945137	   66.8863	   14.9083	   71.8864	  10624	 5.3790240	   59.8645	   12.4562	   65.8211	   2656	win21--1                      
   13	  221	  1	 5.2841220	   68.4676	   15.6359	   73.2342	  10624	 5.3698192	   60.5798	   12.9074	   66.1986	   2656	win21--1                      
   14	  237	  1	 5.2644677	   71.0467	   16.3182	   76.3512	  10624	 5.3589706	   61.5587	   13.3226	   67.1620	   2656	win21--1                      
   15	  253	  1	 5.2495761	   72.2703	   16.6589	   77.7939	  10624	 5.3513694	   61.9352	   13.0274	   67.9331	   2656	win21--1                      
   16	  268	  1	 5.2357049	   73.9928	   17.6674	   79.6005	  10624	 5.3461895	   62.8765	   13.8053	   68.6737	   2656	win21--1                      
   17	  284	  1	 5.2277303	   74.9529	   18.4451	   80.4325	  10624	 5.3359880	   63.4789	   14.2643	   69.2312	   2656	win21--1                      
   18	  300	  1	 5.2156582	   75.5742	   19.3168	   80.6487	  10624	 5.3289537	   63.8931	   14.8521	   69.3993	   2656	win21--1                      
   19	  316	  1	 5.2046065	   77.2026	   20.1336	   82.6359	  10624	 5.3232999	   64.6461	   15.7487	   70.2330	   2656	win21--1                      
   20	  332	  1	 5.1924610	   77.5885	   20.8595	   82.8360	  10624	 5.3200793	   64.1566	   16.3583	   69.0296	   2656	win21--1                      
   21	  348	  1	 5.1805978	   79.0286	   21.5215	   84.2313	  10624	 5.3099670	   66.0768	   16.6108	   72.1384	   2656	win21--1                      
   22	  363	  1	 5.1709714	   79.6593	   22.5590	   84.9028	  10624	 5.3056231	   65.8886	   16.3339	   71.5725	   2656	win21--1                      
   23	  379	  1	 5.1624656	   80.5441	   23.5193	   85.6581	  10624	 5.3030233	   66.1521	   17.3242	   71.5733	   2656	win21--1                      
   24	  395	  1	 5.1543407	   81.5606	   26.7854	   86.6868	  10624	 5.2972898	   66.2651	   18.6826	   72.2908	   2656	win21--1                      
   25	  411	  1	 5.1483235	   82.1630	   27.1260	   87.2000	  10624	 5.2952380	   66.6416	   19.0212	   72.2706	   2656	win21--1                      
   26	  427	  1	 5.1401687	   83.2643	   30.6140	   88.1260	  10624	 5.2908053	   67.4699	   19.9958	   74.0217	   2656	win21--1                      
   27	  443	  1	 5.1366658	   83.3961	   31.7068	   88.1275	  10624	 5.2884932	   67.3946	   20.0901	   73.2694	   2656	win21--1                      
   28	  459	  1	 5.1287341	   84.1491	   33.4964	   88.9100	  10624	 5.2850952	   67.5828	   19.9966	   73.8666	   2656	win21--1                      
   29	  475	  1	 5.1212792	   85.1092	   36.2225	   89.6295	  10624	 5.2838464	   67.8087	   20.7930	   74.0741	   2656	win21--1                      
   30	  490	  1	 5.1152387	   85.6363	   38.0297	   90.3961	  10624	 5.2791586	   67.9217	   20.3635	   74.1607	   2656	win21--1                      
   31	  506	  1	 5.1088195	   86.1916	   39.7300	   90.4719	  10624	 5.2744093	   68.1099	   20.2286	   74.4606	   2656	win21--1                      
   32	  522	  1	 5.0998926	   87.5188	   44.5904	   91.5885	  10624	 5.2738838	   67.8087	   20.6165	   73.8947	   2656	win21--1                      
   33	  538	  1	 5.0953512	   88.1683	   47.4656	   92.3226	  10624	 5.2697544	   68.4864	   21.1857	   75.1625	   2656	win21--1                      
   34	  553	  1	 5.0895348	   87.6600	   45.9483	   91.7066	  10624	 5.2641850	   68.2229	   20.8731	   74.4782	   2656	win21--1                      
   35	  569	  1	 5.0844364	   88.7801	   50.5388	   92.9747	  10624	 5.2641115	   68.7500	   21.1682	   75.6878	   2656	win21--1                      
   36	  585	  1	 5.0767751	   89.2696	   53.0433	   93.0133	  10624	 5.2604599	   68.4864	   20.8686	   75.1410	   2656	win21--1                      
   37	  601	  1	 5.0730453	   89.6743	   54.8265	   93.2304	  10624	 5.2602119	   68.4488	   21.3403	   74.8688	   2656	win21--1                      
   38	  617	  1	 5.0685711	   89.2319	   53.7342	   92.8960	  10624	 5.2504382	   68.7123	   20.7230	   74.6524	   2656	win21--1                      
   39	  633	  1	 5.0609460	   90.5591	   58.4120	   94.0214	  10624	 5.2513242	   68.5994	   21.5811	   74.7593	   2656	win21--1                      
   40	  648	  1	 5.0564346	   91.5004	   61.9605	   94.6392	  10624	 5.2526045	   68.2605	   20.5766	   75.0509	   2656	win21--1                      
   41	  663	  1	 5.0521970	   92.2910	   65.4036	   95.5373	  10624	 5.2544417	   69.0136	   22.1456	   76.3369	   2656	win21--1                      
   42	  679	  1	 5.0476775	   91.6604	   64.1581	   94.5425	  10624	 5.2456002	   68.6747	   21.9679	   75.0514	   2656	win21--1                      
   43	  694	  1	 5.0403361	   92.0369	   65.3163	   94.9726	  10624	 5.2409616	   68.5617	   21.7714	   74.9790	   2656	win21--1                      
   44	  709	  1	 5.0352597	   92.3193	   66.3295	   95.1397	  10624	 5.2361450	   68.4864	   21.5001	   74.6697	   2656	win21--1                      
   45	  725	  1	 5.0322642	   92.6017	   66.6666	   95.3326	  10624	 5.2382650	   68.4864	   21.8604	   74.5517	   2656	win21--1                      
   46	  741	  1	 5.0285392	   93.2888	   71.2238	   95.7170	  10624	 5.2350721	   68.6370	   21.5227	   75.1031	   2656	win21--1                      
   47	  757	  1	 5.0237069	   93.4864	   70.4912	   95.8376	  10624	 5.2333822	   68.1852	   22.1867	   74.2450	   2656	win21--1                      
   48	  773	  1	 5.0186820	   93.4017	   71.0643	   95.8590	  10624	 5.2266068	   68.3735	   21.7607	   74.8566	   2656	win21--1                      
   49	  789	  1	 5.0161705	   93.6653	   72.3210	   95.9268	  10624	 5.2248116	   68.4864	   22.9197	   74.4247	   2656	win21--1                      
   -1	    0	  2	 6.0011711	    0.1600	    0.1525	    7.0567	  10625	 6.0014033	    0.0377	    0.0431	    7.5584	   2655	win21--1                      
    0	   16	  2	 5.5705590	   39.7082	    1.1429	   41.2347	  10625	 5.5844922	   39.0207	    2.6305	   41.6180	   2655	win21--1                      
    1	   32	  2	 5.5277519	   41.1765	    1.8191	   42.5878	  10625	 5.5460992	   39.9247	    3.1607	   42.0138	   2655	win21--1                      
    2	   48	  2	 5.4960108	   43.2847	    3.8229	   45.0357	  10625	 5.5191417	   41.3936	    5.1796	   43.9478	   2655	win21--1                      
    3	   63	  2	 5.4697890	   45.1200	    6.2958	   47.1467	  10625	 5.4975309	   43.4652	    7.3698	   46.0934	   2655	win21--1                      
    4	   79	  2	 5.4476938	   48.5365	    9.7986	   51.1873	  10625	 5.4810114	   46.4783	    9.4052	   50.1094	   2655	win21--1                      
    5	   95	  2	 5.4264998	   48.5271	   11.6791	   51.5313	  10625	 5.4630365	   46.7797	   11.1104	   50.2437	   2655	win21--1                      
    6	  111	  2	 5.4035182	   53.6188	   12.7592	   57.7127	  10625	 5.4439240	   50.5838	   12.5808	   55.1740	   2655	win21--1                      
    7	  127	  2	 5.3890872	   59.0306	   14.2766	   63.3449	  10625	 5.4357681	   54.6139	   12.9451	   58.9669	   2655	win21--1                      
    8	  143	  2	 5.3667240	   60.1129	   14.5359	   64.8302	  10625	 5.4191422	   55.4426	   13.2571	   60.0275	   2655	win21--1                      
    9	  158	  2	 5.3398595	   62.0612	   14.7232	   67.5909	  10625	 5.3982468	   57.0998	   13.5071	   62.2420	   2655	win21--1                      
   10	  173	  2	 5.3215771	   63.6988	   15.3415	   68.5950	  10625	 5.3846226	   58.2674	   13.5414	   63.0541	   2655	win21--1                      
   11	  189	  2	 5.3092318	   64.9694	   15.3474	   69.9856	  10625	 5.3769727	   58.4934	   14.6136	   63.1917	   2655	win21--1                      
   12	  204	  2	 5.2912731	   67.3035	   15.7899	   72.2351	  10625	 5.3613682	   61.0923	   14.5646	   66.1890	   2655	win21--1                      
   13	  220	  2	 5.2763896	   69.2141	   16.2928	   74.8608	  10625	 5.3565917	   62.4859	   15.3636	   67.9495	   2655	win21--1                      
   14	  236	  2	 5.2639251	   70.2965	   17.0045	   75.1921	  10625	 5.3479691	   62.3729	   15.1312	   66.9451	   2655	win21--1                      
   15	  252	  2	 5.2480812	   71.6800	   17.6027	   76.6943	  10625	 5.3376575	   63.8041	   15.7799	   69.0960	   2655	win21--1                      
   16	  268	  2	 5.2309241	   74.0518	   18.2696	   79.3701	  10625	 5.3286552	   64.2185	   15.5881	   69.0836	   2655	win21--1                      
   17	  284	  2	 5.2203088	   74.9082	   18.6781	   79.9281	  10625	 5.3194008	   65.0471	   15.9719	   69.9135	   2655	win21--1                      
   18	  300	  2	 5.2132435	   75.7365	   19.6045	   80.6919	  10625	 5.3180742	   65.0094	   16.0369	   70.3013	   2655	win21--1                      
   19	  316	  2	 5.1974874	   77.3365	   20.4776	   82.8898	  10625	 5.3081102	   65.7250	   16.4273	   71.4605	   2655	win21--1                      
   20	  332	  2	 5.1894560	   77.7318	   21.1547	   82.8526	  10625	 5.3020625	   66.4030	   16.2880	   71.8763	   2655	win21--1                      
   21	  348	  2	 5.1773829	   79.0306	   22.2510	   84.4890	  10625	 5.2943377	   67.2316	   17.4959	   73.0155	   2655	win21--1                      
   22	  364	  2	 5.1694531	   79.1341	   22.7617	   84.1477	  10625	 5.2892818	   66.9303	   17.8203	   71.8841	   2655	win21--1                      
   23	  380	  2	 5.1607256	   79.5859	   24.2153	   84.7090	  10625	 5.2835078	   66.7420	   18.5619	   71.8415	   2655	win21--1                      
   24	  396	  2	 5.1491594	   81.3553	   27.8249	   86.6462	  10625	 5.2781940	   67.6083	   19.0895	   73.0985	   2655	win21--1                      
   25	  411	  2	 5.1416006	   81.9388	   28.9162	   87.1460	  10625	 5.2754092	   67.7966	   19.7032	   73.0990	   2655	win21--1                      
   26	  427	  2	 5.1349893	   82.9553	   31.6260	   88.2328	  10625	 5.2717681	   68.5499	   20.4350	   74.6591	   2655	win21--1                      
   27	  442	  2	 5.1255999	   83.8588	   34.4720	   88.8943	  10625	 5.2660956	   68.8512	   20.5809	   74.6239	   2655	win21--1                      
   28	  458	  2	 5.1190305	   84.7247	   38.5272	   89.5171	  10625	 5.2647128	   68.4746	   20.8690	   74.5737	   2655	win21--1                      
   29	  474	  2	 5.1135764	   84.5271	   38.6871	   89.1027	  10625	 5.2611551	   67.9849	   20.8374	   73.4219	   2655	win21--1                      
   30	  489	  2	 5.1049328	   85.9106	   43.5954	   90.3064	  10625	 5.2587419	   68.6629	   22.6365	   75.1057	   2655	win21--1                      
   31	  504	  2	 5.0985274	   86.4376	   44.7221	   90.7387	  10625	 5.2530985	   69.4915	   22.7850	   75.6998	   2655	win21--1                      
   32	  519	  2	 5.0913363	   87.2847	   47.9097	   91.4502	  10625	 5.2492952	   69.6798	   22.9520	   76.1714	   2655	win21--1                      
   33	  535	  2	 5.0857129	   88.1224	   51.2383	   92.2525	  10625	 5.2473488	   69.3785	   23.3100	   75.7229	   2655	win21--1                      
   34	  551	  2	 5.0817509	   87.7459	   49.4232	   91.5767	  10625	 5.2442765	   68.7006	   23.4074	   74.3048	   2655	win21--1                      
   35	  567	  2	 5.0753117	   88.7718	   52.3469	   92.5619	  10625	 5.2398701	   69.3785	   23.4420	   75.7702	   2655	win21--1                      
   36	  583	  2	 5.0673084	   89.7035	   56.1101	   93.2321	  10625	 5.2376552	   69.1525	   24.1328	   75.6726	   2655	win21--1                      
   37	  599	  2	 5.0600896	   90.1553	   58.2986	   93.6968	  10625	 5.2336550	   69.3785	   24.1119	   76.4546	   2655	win21--1                      
   38	  614	  2	 5.0546675	   90.6635	   60.4248	   93.8846	  10625	 5.2298889	   69.8682	   24.9550	   76.2942	   2655	win21--1                      
   39	  630	  2	 5.0491405	   91.0494	   62.6559	   94.0503	  10625	 5.2264442	   69.5292	   26.0149	   76.1166	   2655	win21--1                      
   40	  645	  2	 5.0434375	   91.5106	   64.0761	   94.4838	  10625	 5.2231522	   69.6045	   24.4238	   76.6758	   2655	win21--1                      
   41	  661	  2	 5.0392323	   91.4635	   63.7167	   94.4147	  10625	 5.2189164	   69.7175	   24.7723	   76.4568	   2655	win21--1                      
   42	  677	  2	 5.0343060	   91.8965	   66.0878	   94.7587	  10625	 5.2156940	   69.4539	   24.9327	   75.6878	   2655	win21--1                      
   43	  693	  2	 5.0263619	   92.7624	   68.1903	   95.2339	  10625	 5.2121267	   69.5669	   25.5019	   76.2084	   2655	win21--1                      
   44	  709	  2	 5.0208735	   93.4776	   72.1827	   95.8592	  10625	 5.2088866	   69.7928	   25.7106	   76.7563	   2655	win21--1                      
   45	  725	  2	 5.0167327	   93.4682	   71.6237	   95.9451	  10625	 5.2125750	   68.7759	   25.9909	   76.6535	   2655	win21--1                      
   46	  741	  2	 5.0113149	   93.6282	   72.4845	   96.0706	  10625	 5.1998606	   69.6422	   26.1095	   76.8388	   2655	win21--1                      
   47	  757	  2	 5.0066319	   93.4494	   71.2766	   95.5080	  10625	 5.1980209	   69.3785	   25.9658	   75.2526	   2655	win21--1                      
   48	  772	  2	 5.0012336	   94.2871	   75.7574	   96.2330	  10625	 5.1934614	   70.4708	   26.1612	   76.9672	   2655	win21--1                      
   49	  788	  2	 4.9964447	   94.7200	   78.2126	   96.5091	  10625	 5.1988668	   68.9642	   25.7994	   76.6120	   2655	win21--1                      
   -1	    0	  3	 5.9968672	    0.0753	    0.0193	    7.2736	  10627	 5.9939938	    0.1131	    0.0466	    6.6468	   2653	win21--1                      
    0	   16	  3	 5.5599227	   40.0960	    1.1662	   43.3037	  10627	 5.5527239	   39.5025	    2.6257	   40.8068	   2653	win21--1                      
    1	   33	  3	 5.5263004	   41.7051	    2.1187	   44.6581	  10627	 5.5242348	   40.4071	    3.3567	   41.7658	   2653	win21--1                      
    2	   49	  3	 5.5014577	   43.1448	    2.9769	   46.0870	  10627	 5.5017633	   40.8971	    3.8075	   42.5285	   2653	win21--1                      
    3	   65	  3	 5.4771175	   44.9704	    4.3982	   47.8682	  10627	 5.4785075	   41.7640	    5.1681	   43.4599	   2653	win21--1                      
    4	   81	  3	 5.4508486	   47.5299	    7.8357	   50.5671	  10627	 5.4538331	   44.1764	    8.2252	   46.5722	   2653	win21--1                      
    5	   98	  3	 5.4266262	   50.4940	    9.8556	   53.9090	  10627	 5.4293351	   47.0411	    9.5498	   49.9490	   2653	win21--1                      
    6	  115	  3	 5.4045978	   54.0134	   12.0095	   58.3642	  10627	 5.4082842	   52.1674	   11.5476	   55.8390	   2653	win21--1                      
    7	  132	  3	 5.3828478	   58.4925	   12.9153	   63.1939	  10627	 5.3876448	   57.5575	   13.7816	   61.0286	   2653	win21--1                      
