# conf_file=config.ini	random=False	use_cuda=True	no_files=False	verbose=True	no_shuffle=False	phase=training	use_trial=False	level=scene	usr_id=None	id=1	model_file=None	log_dir=logs/bid-dro0.0-dro0.0-hid459-lay1-nontan-sha-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8	folds=5	epochs=50	test_every=1	stop_criterion=5	batch_size=24	chunk_size=757	learning_rate=0.000533396665212102	weight_decay=1.8044454846752823e-07	optimizer=adam	speaker_emb=134	token_emb=200	bidirectional=True	layers_lstm=1	hidden_lstm_1=459	attention_lstm=False	attention_window=False	window_size=41	entity_library=False	similarity_type=cos	share_weights=True	dropout_prob_1=0.008172680923374698	dropout_prob_2=0.0013466197621012088	nonlinearity_1=tanh	nonlinearity_2=False	dropout_prob=[0.008172680923374698, 0.0013466197621012088]	nonlinearity=['tanh', False]	bi=True	ent=False	sim=cos	cuda=True	lr=0.000533396665212102	useAdadelta=False	useAdam=True	stop_criterion_num_epochs=5	corpus_token_embs=google_news	corpus_entity_embs=None	emb_size=[200, 134]	hidden_size=[459]	model_type=lstm_basic	num_epochs=50	num_folds=5
# python main.py --batch_size 24 --bidirectional --chunk_size 757 --conf_file config.ini --dropout_prob_1 0.008172680923374698 --dropout_prob_2 0.0013466197621012088 --epochs 50 --file_name auto --folds 5 --hidden_lstm_1 459 --id 1 --layers_lstm 1 --learning_rate 0.000533396665212102 --level scene --log_dir logs/bid-dro0.0-dro0.0-hid459-lay1-nontan-sha-simcos-spe134-tokgoo-bat24-chu757-lea0.0-optada-wei1.8 --model_file auto --nonlinearity_1 tanh --optimizer adam --phase training --share_weights --similarity_type cos --speaker_emb 134 --stop_criterion 5 --test_every 1 --token_emb google_news --use_cuda --usr_id auto --verbose --weight_decay 1.8044454846752823e-07 --window_size 41
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   29	  474	  0	 0.6772289	   84.3423	   44.4405	   90.3275	  10621	 2.1350715	   64.6860	   10.8903	   76.0903	   2659	win41--1                      
   30	  490	  0	 0.6321907	   85.3404	   48.4672	   90.7605	  10621	 2.1380725	   64.6108	   11.6178	   75.6279	   2659	win41--1                      
   31	  506	  0	 0.5930777	   86.7997	   53.6630	   91.9010	  10621	 2.1317244	   64.6484	   11.6770	   76.3135	   2659	win41--1                      
   32	  522	  0	 0.5539570	   87.6942	   58.0139	   92.8618	  10621	 2.1294341	   65.4757	   11.8692	   76.5146	   2659	win41--1                      
   33	  537	  0	 0.5189621	   88.8429	   62.6917	   93.2313	  10621	 2.1265538	   64.9868	   11.4608	   76.5851	   2659	win41--1                      
   34	  553	  0	 0.4799354	   89.7467	   66.5739	   93.9183	  10621	 2.1176558	   66.1151	   11.7385	   77.6963	   2659	win41--1                      
   35	  569	  0	 0.4606079	   90.6129	   70.6574	   94.0441	  10621	 2.1372914	   65.4381	   11.8477	   75.9308	   2659	win41--1                      
   36	  585	  0	 0.4382361	   91.0555	   72.9214	   94.6944	  10621	 2.1283381	   65.4757	   11.4646	   77.7746	   2659	win41--1                      
   37	  601	  0	 0.4216754	   91.5074	   74.1605	   94.9252	  10621	 2.1327209	   65.5134	   11.4272	   77.1372	   2659	win41--1                      
   38	  617	  0	 0.4045016	   91.7334	   78.2297	   95.1522	  10621	 2.1150870	   65.9646	   12.8962	   78.0191	   2659	win41--1                      
   39	  633	  0	 0.4119877	   91.7616	   75.4293	   95.0649	  10621	 2.1211209	   65.6262	   11.8442	   78.0327	   2659	win41--1                      
   40	  649	  0	 0.3754442	   92.8161	   79.8455	   95.8937	  10621	 2.1249554	   65.9646	   12.9030	   78.0211	   2659	win41--1                      
   41	  664	  0	 0.3454423	   93.9460	   85.7929	   96.3182	  10621	 2.0986302	   66.4159	   13.1944	   77.9413	   2659	win41--1                      
   42	  680	  0	 0.3211965	   94.2284	   85.6101	   96.3730	  10621	 2.1128910	   65.9270	   12.8804	   77.5155	   2659	win41--1                      
   43	  696	  0	 0.2956851	   94.8969	   87.1765	   96.6951	  10621	 2.1172376	   66.6040	   12.3101	   77.8568	   2659	win41--1                      
   44	  711	  0	 0.2807473	   95.3865	   89.1380	   97.2779	  10621	 2.1079743	   66.3783	   12.9382	   79.4754	   2659	win41--1                      
   45	  727	  0	 0.2619092	   95.8667	   90.5596	   97.4379	  10621	 2.1399550	   66.1527	   13.3880	   78.3834	   2659	win41--1                      
   46	  743	  0	 0.2478279	   96.0550	   91.2361	   97.5476	  10621	 2.1229436	   66.6040	   12.7088	   79.9451	   2659	win41--1                      
   47	  758	  0	 0.2294743	   96.4410	   93.0154	   97.7898	  10621	 2.1298575	   66.5288	   13.3785	   78.9997	   2659	win41--1                      
   48	  773	  0	 0.2173633	   96.8741	   94.0980	   98.1101	  10621	 2.1410651	   65.9646	   12.7908	   78.3840	   2659	win41--1                      
   49	  789	  0	 0.2024741	   97.1942	   95.4465	   98.2225	  10621	 2.1581392	   66.3031	   13.3318	   78.8258	   2659	win41--1                      
   -1	    0	  1	 6.0042081	    0.2730	    0.0483	    7.1599	  10624	 6.0039940	    0.1130	    0.1662	    7.7294	   2656	win41--1                      
    0	   16	  1	 4.4795294	   39.3261	    1.0720	   41.4625	  10624	 4.6306705	   38.1401	    2.6233	   40.8277	   2656	win41--1                      
    1	   32	  1	 3.0190074	   40.6721	    0.9628	   41.9747	  10624	 3.3577247	   38.6295	    2.6069	   41.1785	   2656	win41--1                      
    2	   48	  1	 2.8024683	   41.9616	    1.0172	   44.1947	  10624	 3.1453955	   39.4202	    2.7177	   42.3204	   2656	win41--1                      
    3	   64	  1	 2.6789222	   42.5075	    1.0304	   44.4956	  10624	 3.0687025	   40.4367	    2.7956	   43.3325	   2656	win41--1                      
    4	   80	  1	 2.5632887	   43.3264	    1.0512	   45.3165	  10624	 3.0195756	   41.3404	    2.8647	   44.3759	   2656	win41--1                      
    5	   95	  1	 2.4390008	   44.2771	    1.1455	   46.3422	  10624	 2.9638841	   41.7922	    2.8843	   45.0585	   2656	win41--1                      
    6	  111	  1	 2.3424819	   45.1242	    1.4228	   47.3124	  10624	 2.9128649	   41.8675	    2.9697	   45.1081	   2656	win41--1                      
    7	  127	  1	 2.2220933	   46.7997	    1.8039	   49.2969	  10624	 2.8544412	   43.5617	    3.1918	   46.8856	   2656	win41--1                      
    8	  143	  1	 2.1339488	   47.9104	    2.2186	   50.5938	  10624	 2.8138766	   43.4111	    3.3279	   46.6042	   2656	win41--1                      
    9	  159	  1	 2.0026336	   50.1788	    2.8859	   52.9761	  10624	 2.7287564	   44.3901	    3.3468	   47.9365	   2656	win41--1                      
   10	  174	  1	 1.9042615	   51.9672	    3.9591	   54.9485	  10624	 2.6684816	   45.2184	    3.8541	   49.1639	   2656	win41--1                      
   11	  190	  1	 1.7766104	   54.7440	    4.5500	   58.3102	  10624	 2.5951362	   46.6867	    4.9855	   50.6398	   2656	win41--1                      
   12	  205	  1	 1.6586640	   58.2455	    5.5290	   62.3992	  10624	 2.5140212	   49.8494	    6.2693	   54.8463	   2656	win41--1                      
   13	  221	  1	 1.5507678	   59.7327	    6.0582	   64.0551	  10624	 2.4694390	   50.0377	    6.1800	   55.4580	   2656	win41--1                      
   14	  237	  1	 1.4454145	   63.2812	    7.6423	   68.2175	  10624	 2.3920698	   52.4849	    7.1931	   58.2287	   2656	win41--1                      
   15	  253	  1	 1.3542223	   65.1544	    9.2247	   70.3105	  10624	 2.3375034	   53.5768	    7.8142	   59.5617	   2656	win41--1                      
   16	  269	  1	 1.2618836	   68.0911	   11.0546	   73.7277	  10624	 2.2897942	   55.9111	    8.7312	   61.7533	   2656	win41--1                      
   17	  285	  1	 1.1806990	   70.3219	   13.3168	   76.0830	  10624	 2.2442603	   57.3795	    9.2469	   64.9104	   2656	win41--1                      
   18	  301	  1	 1.1635985	   70.3502	   13.6799	   75.9180	  10624	 2.2120039	   58.3208	    9.5040	   65.4352	   2656	win41--1                      
   19	  317	  1	 1.0932409	   72.6657	   16.4178	   78.9411	  10624	 2.2076392	   58.9232	    9.4151	   67.2145	   2656	win41--1                      
   20	  332	  1	 1.0168885	   74.7176	   18.1559	   80.8471	  10624	 2.1682556	   59.8645	   10.4987	   67.9732	   2656	win41--1                      
   21	  348	  1	 0.9308713	   76.9202	   21.4623	   82.9616	  10624	 2.1360028	   61.1822	   10.6082	   70.0082	   2656	win41--1                      
   22	  364	  1	 0.8768541	   78.7368	   25.0317	   84.9526	  10624	 2.0950215	   62.4623	   12.3890	   71.3793	   2656	win41--1                      
   23	  380	  1	 0.8415123	   79.5557	   26.7121	   85.3145	  10624	 2.0823181	   62.3117	   12.1502	   71.8037	   2656	win41--1                      
   24	  396	  1	 0.7881450	   81.1747	   28.7234	   87.6802	  10624	 2.0667531	   63.7425	   12.9549	   73.6934	   2656	win41--1                      
   25	  412	  1	 0.7536842	   81.4571	   31.8970	   87.2099	  10624	 2.0580044	   63.8554	   12.6082	   73.4393	   2656	win41--1                      
   26	  428	  1	 0.7083843	   83.0666	   37.7881	   88.8977	  10624	 2.0286741	   64.1943	   13.4031	   74.1331	   2656	win41--1                      
   27	  444	  1	 0.6683281	   84.3750	   41.5974	   89.9445	  10624	 2.0384669	   64.7214	   13.3472	   74.7679	   2656	win41--1                      
   28	  460	  1	 0.6613755	   84.1303	   42.3196	   89.5160	  10624	 2.0476558	   64.3449	   13.3441	   74.2952	   2656	win41--1                      
   29	  476	  1	 0.6048709	   85.8151	   46.7287	   90.7474	  10624	 2.0517867	   64.8720	   12.8750	   76.0339	   2656	win41--1                      
   30	  491	  1	 0.5930365	   86.3705	   51.1409	   91.0279	  10624	 2.0282457	   65.5497	   13.2524	   76.6097	   2656	win41--1                      
   31	  506	  1	 0.5593842	   86.9352	   52.4068	   91.3667	  10624	 2.0260422	   65.2861	   14.1843	   75.7877	   2656	win41--1                      
   32	  522	  1	 0.5134123	   88.2154	   59.2662	   92.2664	  10624	 2.0645914	   64.9849	   13.2917	   75.8010	   2656	win41--1                      
   33	  538	  1	 0.4818856	   89.5802	   66.0320	   93.5221	  10624	 2.0287020	   65.8509	   13.9826	   77.9555	   2656	win41--1                      
   34	  554	  1	 0.4498961	   90.2485	   70.3126	   94.0490	  10624	 2.0129483	   66.0768	   14.6441	   77.8947	   2656	win41--1                      
   35	  570	  1	 0.4238733	   91.0862	   72.1608	   94.5140	  10624	 2.0231984	   65.7003	   14.1757	   78.1438	   2656	win41--1                      
   36	  586	  1	 0.4139633	   91.3215	   75.3846	   94.4779	  10624	 2.0478213	   65.3614	   13.2956	   77.0785	   2656	win41--1                      
   37	  602	  1	 0.3867309	   92.4228	   78.5142	   95.4576	  10624	 2.0052564	   66.3780	   14.3563	   78.9670	   2656	win41--1                      
   38	  618	  1	 0.3715151	   92.5264	   80.7486	   95.2499	  10624	 2.0047424	   66.7169	   14.9945	   77.8381	   2656	win41--1                      
   39	  633	  1	 0.3505062	   92.9499	   82.8608	   95.5298	  10624	 2.0241122	   66.3404	   13.8886	   78.4481	   2656	win41--1                      
   40	  648	  1	 0.3312229	   93.6653	   83.6611	   96.1619	  10624	 2.0118482	   66.4157	   14.9994	   79.1099	   2656	win41--1                      
   41	  664	  1	 0.3118502	   94.1547	   87.5302	   96.2855	  10624	 2.0043569	   66.7545	   14.9132	   79.1723	   2656	win41--1                      
   42	  680	  1	 0.2898270	   94.8983	   88.2573	   96.8068	  10624	 1.9866271	   67.0557	   15.2004	   79.4620	   2656	win41--1                      
   43	  696	  1	 0.2601905	   95.7078	   89.9784	   97.3196	  10624	 2.0067303	   67.3193	   15.3653	   80.0974	   2656	win41--1                      
   44	  712	  1	 0.2504803	   95.7455	   89.4953	   97.2463	  10624	 2.0405986	   67.0181	   15.5944	   79.0064	   2656	win41--1                      
   45	  728	  1	 0.2365585	   96.3385	   92.2024	   97.7304	  10624	 2.0407331	   67.3569	   15.0124	   80.2035	   2656	win41--1                      
   46	  744	  1	 0.2185770	   96.7903	   93.2533	   98.0403	  10624	 2.0224185	   67.4699	   16.0718	   80.0084	   2656	win41--1                      
   47	  760	  1	 0.2140329	   96.7997	   93.9637	   98.0216	  10624	 2.0366218	   66.3404	   15.5918	   78.8383	   2656	win41--1                      
   48	  776	  1	 0.1977663	   97.3174	   95.6213	   98.2170	  10624	 2.0339072	   66.9051	   15.1234	   79.9111	   2656	win41--1                      
   49	  792	  1	 0.1852691	   97.5056	   95.7326	   98.4782	  10624	 2.0244226	   67.1310	   15.2531	   80.0655	   2656	win41--1                      
   -1	    0	  2	 6.0222392	    0.0094	    0.0393	    7.0395	  10625	 6.0177326	    0.0000	    0.0000	    7.5584	   2655	win41--1                      
    0	   16	  2	 4.3586903	   38.4565	    0.8729	   39.7033	  10625	 4.4744282	   37.9284	    2.1304	   39.2898	   2655	win41--1                      
    1	   31	  2	 3.0210481	   40.0941	    0.9028	   41.0137	  10625	 3.2216825	   40.1130	    2.2606	   41.6593	   2655	win41--1                      
    2	   47	  2	 2.8143928	   41.6000	    0.9379	   42.6056	  10625	 3.0427423	   41.2806	    2.3210	   42.7730	   2655	win41--1                      
    3	   62	  2	 2.6634545	   42.8047	    0.9640	   43.7910	  10625	 2.9646919	   41.5066	    2.3319	   42.9743	   2655	win41--1                      
    4	   78	  2	 2.5452845	   43.3506	    0.9801	   44.2624	  10625	 2.9076641	   42.4859	    2.3906	   44.0548	   2655	win41--1                      
    5	   94	  2	 2.4682221	   43.2471	    1.0719	   44.3256	  10625	 2.8672214	   41.9209	    2.6085	   43.3766	   2655	win41--1                      
    6	  110	  2	 2.3565705	   44.8659	    1.1366	   46.0466	  10625	 2.7813749	   43.5405	    2.9814	   45.3025	   2655	win41--1                      
    7	  125	  2	 2.2423966	   46.4094	    1.4491	   48.0410	  10625	 2.7118704	   44.1431	    4.1521	   46.2962	   2655	win41--1                      
    8	  140	  2	 2.1309702	   48.4894	    2.0369	   50.5408	  10625	 2.6394126	   46.3653	    4.3688	   48.7162	   2655	win41--1                      
    9	  156	  2	 2.0135291	   50.5694	    2.9212	   53.1868	  10625	 2.5796659	   47.6460	    5.2734	   50.2126	   2655	win41--1                      
   10	  172	  2	 1.8868009	   53.6376	    3.7071	   56.6914	  10625	 2.4759269	   50.7721	    5.6344	   53.9283	   2655	win41--1                      
   11	  188	  2	 1.7660015	   56.4800	    4.6790	   59.9983	  10625	 2.4195292	   51.4878	    5.7667	   54.9495	   2655	win41--1                      
   12	  204	  2	 1.6487410	   59.1153	    5.5414	   62.8982	  10625	 2.3524752	   52.9567	    5.8791	   56.7344	   2655	win41--1                      
   13	  220	  2	 1.5483394	   61.9765	    7.2148	   66.8555	  10625	 2.2579956	   55.1036	    6.1914	   60.5099	   2655	win41--1                      
   14	  236	  2	 1.4533862	   64.0753	    8.5004	   69.1651	  10625	 2.2197783	   56.8362	    6.8030	   61.8985	   2655	win41--1                      
   15	  252	  2	 1.3466685	   67.0024	   10.6421	   72.3826	  10625	 2.1446006	   59.0207	    7.7798	   64.5158	   2655	win41--1                      
   16	  268	  2	 1.2600079	   69.0824	   12.0440	   74.8372	  10625	 2.1049833	   60.0377	    8.0171	   66.3013	   2655	win41--1                      
   17	  284	  2	 1.1753771	   71.2565	   14.6613	   77.1633	  10625	 2.0667984	   60.6780	    8.5549	   66.9801	   2655	win41--1                      
   18	  300	  2	 1.1086200	   73.0541	   16.4899	   79.3223	  10625	 2.0238705	   61.8456	    9.2104	   69.0117	   2655	win41--1                      
   19	  315	  2	 1.0513197	   74.4847	   18.4327	   81.0009	  10625	 2.0185726	   62.9002	    9.2243	   70.5905	   2655	win41--1                      
   20	  331	  2	 0.9980285	   75.2000	   19.2099	   81.6039	  10625	 1.9781324	   63.4652	    9.6324	   70.8343	   2655	win41--1                      
   21	  347	  2	 0.9529005	   76.7624	   21.8904	   83.4850	  10625	 1.9403317	   64.4444	   10.4406	   72.9186	   2655	win41--1                      
   22	  363	  2	 0.9001483	   77.9576	   24.6687	   84.7233	  10625	 1.9392234	   64.1055	   10.2406	   73.6302	   2655	win41--1                      
   23	  379	  2	 0.8319337	   80.2447	   29.9946	   86.7090	  10625	 1.8914409	   65.1224	   10.7187	   74.7029	   2655	win41--1                      
   24	  395	  2	 0.7753803	   81.5341	   34.9313	   87.7665	  10625	 1.8958349	   65.4614	   11.4445	   75.3011	   2655	win41--1                      
   25	  411	  2	 0.7167336	   82.9365	   38.0328	   88.6384	  10625	 1.8803624	   66.0264	   11.8019	   75.0143	   2655	win41--1                      
   26	  427	  2	 0.6948850	   83.5012	   41.7922	   88.7962	  10625	 1.8736926	   66.4783	   12.4571	   75.9003	   2655	win41--1                      
   27	  443	  2	 0.6887620	   84.1035	   44.6223	   89.8452	  10625	 1.8681352	   66.8550	   13.6308	   77.2325	   2655	win41--1                      
   28	  458	  2	 0.6701519	   84.8376	   49.5251	   90.3952	  10625	 1.8582149	   65.8757	   13.3467	   76.8019	   2655	win41--1                      
   29	  474	  2	 0.6093764	   86.1082	   53.6158	   91.1848	  10625	 1.8545538	   66.3653	   13.5371	   76.8868	   2655	win41--1                      
   30	  490	  2	 0.6094930	   86.2212	   55.7416	   91.4233	  10625	 1.8486651	   66.8550	   14.3465	   77.8167	   2655	win41--1                      
   31	  506	  2	 0.5601408	   87.9153	   62.0507	   92.8363	  10625	 1.8524938	   66.9303	   14.9105	   77.7032	   2655	win41--1                      
   32	  522	  2	 0.5054957	   89.2988	   65.9015	   93.4931	  10625	 1.8415291	   67.3823	   14.7058	   77.7067	   2655	win41--1                      
   33	  538	  2	 0.4635907	   89.9388	   68.8486	   93.6953	  10625	 1.8420784	   68.5876	   14.9041	   79.1152	   2655	win41--1                      
   34	  554	  2	 0.4311889	   91.1529	   73.2362	   94.4286	  10625	 1.8375051	   68.0979	   14.3830	   77.7825	   2655	win41--1                      
   35	  569	  2	 0.4170171	   91.5200	   76.3085	   94.7298	  10625	 1.8266368	   68.4746	   15.4696	   78.8732	   2655	win41--1                      
   36	  585	  2	 0.3912739	   92.0565	   77.3164	   94.8610	  10625	 1.8361157	   68.4369	   15.8304	   77.9706	   2655	win41--1                      
   37	  600	  2	 0.3581150	   93.4306	   81.7971	   96.1262	  10625	 1.8338139	   68.8889	   17.0788	   79.1111	   2655	win41--1                      
   38	  615	  2	 0.3343163	   93.8353	   84.4694	   96.2804	  10625	 1.8327479	   69.4915	   17.0610	   79.9205	   2655	win41--1                      
   39	  631	  2	 0.3568910	   93.1200	   82.7900	   95.5404	  10625	 1.9041556	   67.7589	   15.2390	   78.0974	   2655	win41--1                      
   40	  647	  2	 0.3240280	   94.3718	   87.6331	   96.5596	  10625	 1.8226537	   69.0772	   17.2462	   79.9624	   2655	win41--1                      
   41	  663	  2	 0.2930402	   95.1529	   89.7410	   96.9965	  10625	 1.8383048	   68.8512	   17.1933	   78.9399	   2655	win41--1                      
   42	  679	  2	 0.2988178	   94.7482	   88.0730	   96.7454	  10625	 1.8631132	   67.5706	   16.2172	   78.4368	   2655	win41--1                      
   43	  695	  2	 0.2862297	   94.9929	   89.8649	   96.8184	  10625	 1.8681302	   69.2655	   17.4116	   79.3946	   2655	win41--1                      
   44	  711	  2	 0.2492847	   96.1600	   93.3056	   97.6453	  10625	 1.8612993	   68.2486	   17.5381	   79.0087	   2655	win41--1                      
   45	  727	  2	 0.2354710	   96.4612	   92.8681	   97.8530	  10625	 1.8464937	   68.2486	   16.8238	   80.0516	   2655	win41--1                      
   46	  742	  2	 0.2439789	   96.4612	   93.5460	   97.7454	  10625	 1.8518414	   68.9266	   17.4146	   79.7963	   2655	win41--1                      
   47	  757	  2	 0.2262959	   96.9412	   94.5566	   98.1052	  10625	 1.8653480	   68.3992	   17.5633	   80.3404	   2655	win41--1                      
   48	  772	  2	 0.1967485	   97.4212	   95.7009	   98.4295	  10625	 1.8516496	   69.7175	   18.0370	   80.4499	   2655	win41--1                      
   49	  788	  2	 0.1804347	   97.7694	   96.2404	   98.6141	  10625	 1.8625385	   69.2655	   17.5441	   80.3143	   2655	win41--1                      
   -1	    0	  3	 6.0088725	    0.0565	    0.0378	    7.3069	  10627	 6.0180640	    0.0000	    0.0000	    6.6816	   2653	win41--1                      
    0	   16	  3	 4.0768981	   38.1293	    0.8927	   40.1032	  10627	 4.0105047	   36.0724	    2.1256	   37.0458	   2653	win41--1                      
    1	   33	  3	 3.0453334	   40.8017	    1.0074	   42.6066	  10627	 3.0838735	   39.4271	    2.2492	   39.2004	   2653	win41--1                      
    2	   50	  3	 2.8417380	   41.4510	    1.0188	   45.1977	  10627	 2.9742360	   39.7663	    2.3517	   42.8479	   2653	win41--1                      
    3	   67	  3	 2.6993024	   42.7967	    1.0720	   45.0252	  10627	 2.8607254	   40.8217	    2.3670	   41.5692	   2653	win41--1                      
    4	   84	  3	 2.5797608	   43.5683	    1.0884	   45.8013	  10627	 2.8272636	   41.1233	    2.3786	   41.5977	   2653	win41--1                      
    5	  101	  3	 2.4814203	   44.2364	    1.1066	   46.5324	  10627	 2.7860503	   42.1410	    2.4440	   42.9456	   2653	win41--1                      
    6	  117	  3	 2.3703773	   45.0080	    1.1361	   47.2224	  10627	 2.7277684	   42.2541	    2.4512	   42.7556	   2653	win41--1                      
    7	  134	  3	 2.2835770	   45.9678	    1.4246	   48.5611	  10627	 2.6915195	   42.7441	    2.8379	   44.1324	   2653	win41--1                      
