# nonlinearity_1=tanh	dropout_prob_1=0.008172680923374698	similarity_type=cos	usr_id=None	log_dir=logs/lay1-sha-tokgoo-bat24-optada--8	nonlinearity_2=False	verbose=True	bi=True	model_type=lstm_basic	epochs=50	useAdam=True	phase=training	num_epochs=50	num_folds=5	nonlinearity=tanh,False	token_emb=200	weight_decay=1.8044454846752823e-07	dropout_prob_2=0.0013466197621012088	entity_library=True	batch_size=24	corpus_entity_embs=None	no_shuffle=False	stop_criterion=5	layers_lstm=1	ent=True	dropout_prob=0.008172680923374698,0.0013466197621012088	learning_rate=0.000533396665212102	folds=5	useAdadelta=False	level=scene	sim=cos	emb_size=200,134	share_weights=False	bidirectional=True	hidden_lstm_1=459	model_file=None	speaker_emb=134	conf_file=config_google_scene.ini	lr=0.000533396665212102	chunk_size=757	test_every=1	hidden_size=459	stop_criterion_num_epochs=5	id=58	random=False	no_files=False	use_cuda=True	cuda=True	corpus_token_embs=google_news	use_trial=False	optimizer=adam
# python main.py --batch_size 24 --bidirectional --chunk_size 757 --conf_file config_google_scene.ini --dropout_prob_1 0.008172680923374698 --dropout_prob_2 0.0013466197621012088 --entity_library --epochs 50 --file_name auto --folds 5 --hidden_lstm_1 459 --id 58 --layers_lstm 1 --learning_rate 0.000533396665212102 --level scene --log_dir logs/lay1-sha-tokgoo-bat24-optada--8 --model_file auto --nonlinearity_1 tanh --optimizer adam --phase training --similarity_type cos --speaker_emb 134 --stop_criterion 5 --test_every 1 --token_emb google_news --use_cuda --usr_id auto --verbose --weight_decay 1.8044454846752823e-07
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   19	  318	  1	 5.2074986	   75.5365	   17.9698	   80.6193	  10624	 5.3188071	   62.6883	   12.7023	   67.7744	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   20	  334	  1	 5.2013335	   76.0825	   18.0140	   80.5636	  10624	 5.3175426	   62.2741	   12.9727	   67.0508	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   21	  349	  1	 5.1894999	   77.4661	   19.2483	   82.4913	  10624	 5.3082404	   63.3660	   13.3390	   68.7658	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   22	  365	  1	 5.1819959	   77.5038	   19.9149	   82.2404	  10624	 5.3066196	   63.0648	   13.0695	   68.0483	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   23	  381	  1	 5.1698251	   79.5557	   22.4598	   84.4288	  10624	 5.2995863	   64.0060	   14.0128	   69.7936	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   24	  397	  1	 5.1608448	   80.1393	   23.8888	   84.8532	  10624	 5.2924261	   64.9473	   14.6670	   70.6153	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   25	  413	  1	 5.1511955	   80.8735	   24.3402	   85.7730	  10624	 5.2911677	   64.3072	   14.4917	   70.5939	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   26	  429	  1	 5.1438246	   81.8053	   26.1989	   86.7175	  10624	 5.2850108	   65.0979	   14.9644	   71.1554	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   27	  445	  1	 5.1387177	   82.3136	   28.2024	   87.2540	  10624	 5.2810888	   65.4744	   15.1004	   72.2259	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
   28	  460	  1	 5.1310072	   82.7748	   30.3847	   87.4687	  10624	 5.2800159	   64.6837	   15.4229	   70.8640	   2656	bidTrue--chu757--dro0.008--dro0.001--entTrue--hid459--lea0.000--nontanh--nonFalse--simcos--spe134--wei1.804--58
